media,article_url,publish_date,client_name,caption_raw,classification,company,dept_title,name
MarkeZine,https://markezine.jp/article/detail/49448,,,TikTok Shop Japan Head of Stragegic Accounts Global Business Solutions Sales Director 執行役員 越智 康次郎氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49453,,,株式会社ファンケル　マーケティング推進統括オフィス 通販営業本部 戦略企画部 部長　石川雅俊氏,regex_ok,株式会社ファンケル,マーケティング推進統括オフィス 通販営業本部 戦略企画部 部長,石川雅俊
MarkeZine,https://markezine.jp/article/detail/49449,,,Moloco　共同創設者・最高経営責任者（CEO）　イクジン・アン氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49451,,,ClipLine株式会社　インサイドセールス部長／アライアンス担当責任者　清水俊亮氏,regex_ok,ClipLine株式会社,インサイドセールス部長／アライアンス担当責任者,清水俊亮
MarkeZine,https://markezine.jp/article/detail/49451,,,タッチスポット株式会社　取締役 CCO　犀川陸氏,regex_ok,タッチスポット株式会社,取締役 CCO,犀川陸
MarkeZine,https://markezine.jp/article/detail/49452,,,株式会社ニューステクノロジー　McGuffin編集長　安藤啓太氏,regex_ok,株式会社ニューステクノロジー,McGuffin編集長,安藤啓太
MarkeZine,https://markezine.jp/article/detail/49454,,,メディケア生命保険株式会社　市場戦略部ダイレクトマーケティング室室長　石垣佳孝氏,regex_ok,メディケア生命保険株式会社,市場戦略部ダイレクトマーケティング室室長,石垣佳孝
MarkeZine,https://markezine.jp/article/detail/49454,,,株式会社Shirofune　社内運用推進コンサルタント　笠原安奈氏,regex_ok,株式会社Shirofune,社内運用推進コンサルタント,笠原安奈
MarkeZine,https://markezine.jp/article/detail/49454,,,株式会社Shirofune　取締役 事業責任者　竹下智視氏,regex_ok,株式会社Shirofune,取締役 事業責任者,竹下智視
MarkeZine,https://markezine.jp/article/detail/49457,,,株式会社セガ エックスディー 取締役 執行役員COO 伊藤真人氏,regex_ok,株式会社セガ,エックスディー 取締役 執行役員COO,伊藤真人
MarkeZine,https://markezine.jp/article/detail/49457,,,株式会社ビービット 執行役員 日本リージョン 代表 藤井保文氏,regex_ok,株式会社ビービット,執行役員 日本リージョン 代表,藤井保文
MarkeZine,https://markezine.jp/article/detail/49458,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49459,,,住谷 泰紀氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49463,,,IRISデータラボ株式会社　代表取締役　安達教顕氏,regex_ok,IRISデータラボ株式会社,代表取締役,安達教顕
MarkeZine,https://markezine.jp/article/detail/49465,,,株式会社電通　第6マーケティング局　CXコンサルティング1部　チーフ・リサーチ・ディレクター／大阪大学　社会技術共創研究センター　招へい准教授　朱喜哲氏,regex_ok,株式会社電通,第6マーケティング局 CXコンサルティング1部 チーフ・リサーチ・ディレクター／大阪大学 社会技術共創研究センター 招へい准教授,朱喜哲
MarkeZine,https://markezine.jp/article/detail/49466,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49468,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49469,,,横山隆治事務所（シックスサイト）　代表　横山隆治氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49471,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49472,,,ネスレ日本株式会社　コンフェクショナリー事業本部 インツーホーム マーケティング部長　村岡 慎太郎氏,regex_ok,ネスレ日本株式会社,コンフェクショナリー事業本部 インツーホーム マーケティング部長,村岡 慎太郎
MarkeZine,https://markezine.jp/article/detail/49472,,,株式会社OASIZ　CEO　江藤 優氏,regex_ok,株式会社OASIZ,CEO,江藤 優
MarkeZine,https://markezine.jp/article/detail/49477,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49478,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49481,,,アース製薬株式会社　BARTH事業部　ブランドクリエイティブグループ　ブランドマネージャー　坪井沙保里氏,regex_ok,アース製薬株式会社,BARTH事業部 ブランドクリエイティブグループ ブランドマネージャー,坪井沙保里
MarkeZine,https://markezine.jp/article/detail/49482,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49487,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49486,,,株式会社プレイド　PLAID ALPHA Dept CXストラテジーチーム　青木博信氏,regex_ok,株式会社プレイド,PLAID ALPHA Dept CXストラテジーチーム,青木博信
MarkeZine,https://markezine.jp/article/detail/49486,,,株式会社プレイド　PLAID ALPHA Dept CXストラテジーチーム　永尾美沙氏,regex_ok,株式会社プレイド,PLAID ALPHA Dept CXストラテジーチーム,永尾美沙
MarkeZine,https://markezine.jp/article/detail/49491,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49492,,,株式会社スギ薬局　DX戦略本部　デジタルマーケティング部　部長　増田瞬氏,regex_ok,株式会社スギ薬局,DX戦略本部 デジタルマーケティング部 部長,増田瞬
MarkeZine,https://markezine.jp/article/detail/49492,,,イオン株式会社　リテールメディア推進部　部長　赤坂徳聖氏,regex_ok,イオン株式会社,リテールメディア推進部 部長,赤坂徳聖
MarkeZine,https://markezine.jp/article/detail/49499,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49504,,,株式会社オロパス　代表取締役　藤井 慎二郎氏,regex_ok,株式会社オロパス,代表取締役,藤井 慎二郎
MarkeZine,https://markezine.jp/article/detail/49500,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49501,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49503,,,CRITEO株式会社　コマースメディア営業部 パフォーマンス広告事業責任者　福島幸紀氏,regex_ok,CRITEO株式会社,コマースメディア営業部 パフォーマンス広告事業責任者,福島幸紀
MarkeZine,https://markezine.jp/article/detail/49506,,,インサイト・ピークス 代表取締役社長／アサヒビール インサイト顧問　米田恵美子氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49506,,,郡司 音（ぐんじ・おん）氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49506,,,福島 陽（ふくしま・ひなた）氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49507,,,三省製薬株式会社　取締役　藤井章夫氏,regex_ok,三省製薬株式会社,取締役,藤井章夫
MarkeZine,https://markezine.jp/article/detail/49507,,,株式会社大丸松坂屋百貨店　DX推進部 デジタル事業開発担当 明日見世プロジェクトマネジャー　和田房恵氏,regex_ok,株式会社大丸松坂屋百貨店,DX推進部 デジタル事業開発担当 明日見世プロジェクトマネジャー,和田房恵
MarkeZine,https://markezine.jp/article/detail/49508,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49509,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49516,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49523,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49524,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49525,,,KATE ブランドマネジャー 岩田有弘氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49526,,,三井住友海上火災保険　ビジネスデザイン部 CRM 統括　野崎勝弘氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49527,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49532,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49536,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49537,,,株式会社GA technologies　RENOSY事業 Marketing本部部長　片瀬大氏,regex_ok,株式会社GA,technologies RENOSY事業 Marketing本部部長,片瀬大
MarkeZine,https://markezine.jp/article/detail/49538,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49539,,,株式会社中川政七商店　経営企画室　中田勇樹氏,regex_ok,株式会社中川政七商店,経営企画室,中田勇樹
MarkeZine,https://markezine.jp/article/detail/49540,,,新生フィナンシャル株式会社　マーケティング部 マーケティングセクション セクションヘッド　河本 博志氏,regex_ok,新生フィナンシャル株式会社,マーケティング部 マーケティングセクション セクションヘッド,河本 博志
MarkeZine,https://markezine.jp/article/detail/49540,,,株式会社博報堂　 ストラテジックプラニング局　ストラテジックプラニングディレクター　西垣 辰彦氏,regex_ok,株式会社博報堂,ストラテジックプラニング局 ストラテジックプラニングディレクター,西垣 辰彦
MarkeZine,https://markezine.jp/article/detail/49542,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49549,,,レイ・イナモト氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49552,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49557,,,株式会社エーアンドエス マーケティング課 課長 飯塚 泰輔氏,regex_ok,株式会社エーアンドエス,マーケティング課 課長,飯塚 泰輔
MarkeZine,https://markezine.jp/article/detail/49559,,,DAZN Japan Investment合同会社 最高経営責任者 兼 アジア事業開発　笹本 裕氏,regex_ok,DAZN Japan Investment合同会社,最高経営責任者 兼 アジア事業開発,笹本 裕
MarkeZine,https://markezine.jp/article/detail/49559,,,DAZN Japan Investment合同会社 シニアバイスプレジデント メディア アジア　黒川 佳則氏,regex_ok,DAZN Japan Investment合同会社,シニアバイスプレジデント メディア アジア,黒川 佳則
MarkeZine,https://markezine.jp/article/detail/49561,,,横浜DeNAベイスターズ　取締役 ビジネス統括本部 本部長　林 裕幸氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49567,,,株式会社EVeM　Brand & Storytelling Strategist　富家 翔平氏,regex_ok,株式会社EVeM,Brand & Storytelling Strategist,富家 翔平
MarkeZine,https://markezine.jp/article/detail/49564,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49569,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49572,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49573,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49574,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49576,,,クラシル株式会社 プロダクトマネジメント室 執行役員 CPO　坪田 朋氏,regex_ok,クラシル株式会社,プロダクトマネジメント室 執行役員 CPO,坪田 朋
MarkeZine,https://markezine.jp/article/detail/49576,,,株式会社プレイド Partner Team　相馬 直明氏,regex_ok,株式会社プレイド,Partner Team,相馬 直明
MarkeZine,https://markezine.jp/article/detail/49590,,,楽天インサイト株式会社　リテール&ブランドソリューションズ部　部長　兼　AIソリューション部　部長　伊藤暖氏,regex_ok,楽天インサイト株式会社,リテール&ブランドソリューションズ部 部長 兼 AIソリューション部 部長,伊藤暖
MarkeZine,https://markezine.jp/article/detail/49590,,,楽天インサイト株式会社　事業統括本部　リテール&ブランドソリューションズ課　アカウントディベロップメントグループ　マネージャー　鈴木悟史氏,regex_ok,楽天インサイト株式会社,事業統括本部 リテール&ブランドソリューションズ課 アカウントディベロップメントグループ マネージャー,鈴木悟史
MarkeZine,https://markezine.jp/article/detail/49577,,,株式会社アーバンリサーチ デジタル事業部 EC課 SSチーフ　小野田 和晃氏,regex_ok,株式会社アーバンリサーチ,デジタル事業部 EC課 SSチーフ,小野田 和晃
MarkeZine,https://markezine.jp/article/detail/49577,,,"株式会社プレイド CTO Office, Data Mind　鈴⽊ 剛氏",needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49580,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49583,,,Google Search & Commerce Global Ads Solution バイスプレジデント Brendon Kraham（ブレンドン・クラハム）氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49588,,,東京フットボールクラブ株式会社 マーケティング本部長　平山 隆史氏,regex_ok,東京フットボールクラブ株式会社,マーケティング本部長,平山 隆史
MarkeZine,https://markezine.jp/article/detail/49588,,,東京フットボールクラブ株式会社 マーケティング本部 CRM部長　柳田 佳広氏,regex_ok,東京フットボールクラブ株式会社,マーケティング本部 CRM部長,柳田 佳広
MarkeZine,https://markezine.jp/article/detail/49591,,,レキットベンキーザー・ジャパン株式会社　マーケティング本部 アシスタントブランドマネージャー　岡部未来氏,regex_ok,レキットベンキーザー・ジャパン株式会社,マーケティング本部 アシスタントブランドマネージャー,岡部未来
MarkeZine,https://markezine.jp/article/detail/49591,,,レキットベンキーザー・ジャパン株式会社　マーケティング本部 コンシューマーエンゲージメントチーム　駒宮純貴氏,regex_ok,レキットベンキーザー・ジャパン株式会社,マーケティング本部 コンシューマーエンゲージメントチーム,駒宮純貴
MarkeZine,https://markezine.jp/article/detail/49591,,,レキットベンキーザー・ジャパン株式会社　マーケティング本部 ヘッドオブ コンシューマー エンゲージメント　大谷真輝人氏,regex_ok,レキットベンキーザー・ジャパン株式会社,マーケティング本部 ヘッドオブ コンシューマー エンゲージメント,大谷真輝人
MarkeZine,https://markezine.jp/article/detail/49591,,,Septeni Japan株式会社　CXソリューション領域 LINE事業部 部門長　柏舘悠平氏,regex_ok,Septeni Japan株式会社,CXソリューション領域 LINE事業部 部門長,柏舘悠平
MarkeZine,https://markezine.jp/article/detail/49591,,,Septeni Japan株式会社　CXソリューション領域 LINE事業部　横山美和子氏,regex_ok,Septeni Japan株式会社,CXソリューション領域 LINE事業部,横山美和子
MarkeZine,https://markezine.jp/article/detail/49593,,,発表会に登壇した、花王 ヘアケア事業部 ブランドマネジャーの野原聡氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49594,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49596,,,大丸松坂屋百貨店　本社 DX推進部 部長 デジタル事業開発担当　岡﨑路易氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49595,,,（写真左）スキナヒト製作所　代表　中山順司氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49595,,,（写真右）StoryHub　代表取締役CEO　田島将太氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49598,,,株式会社プレイド　Sales Team Sales Manager　内山正信氏,regex_ok,株式会社プレイド,Sales Team Sales Manager,内山正信
MarkeZine,https://markezine.jp/article/detail/49597,,,Rokt合同会社　Head of Japan　三島健氏,regex_ok,Rokt合同会社,Head of Japan,三島健
MarkeZine,https://markezine.jp/article/detail/49597,,,株式会社メルカリ　Head of Ads Business　赤星大偉氏,regex_ok,株式会社メルカリ,Head of Ads Business,赤星大偉
MarkeZine,https://markezine.jp/article/detail/49597,,,楽天グループ株式会社　アカウントイノベーションオフィス ヴァイスジェネラルマネージャー　秦俊輔氏,regex_ok,楽天グループ株式会社,アカウントイノベーションオフィス ヴァイスジェネラルマネージャー,秦俊輔
MarkeZine,https://markezine.jp/article/detail/49599,,,（写真左）株式会社エイチ・アイ・エス　取締役上席 執行役員　澤田秀太氏,regex_ok,株式会社エイチ・アイ・エス,取締役上席 執行役員,澤田秀太
MarkeZine,https://markezine.jp/article/detail/49599,,,（写真右）株式会社プレイド　執行役員 CGO　桑野祐一郎氏,regex_ok,株式会社プレイド,執行役員 CGO,桑野祐一郎
MarkeZine,https://markezine.jp/article/detail/49600,,,ゴールドウイン　EC販売部 部長　梅田輝和氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49600,,,プレイド　ALPHA（プロフェッショナルサービス）事業部 事業企画部長　金井良輔氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49601,,,インサイト・ピークス　代表取締役社長　米田恵美子氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49601,,,菊地 勇太（きくち・ゆうた）氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49601,,,杉原 有輝（すぎはら・ゆうき）氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49605,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49606,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49608,,,"アイロボットジャパン　Sr. Manager, Media ＆ Customer Engagement　豊泉 伶奈氏",needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49610,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49617,,,株式会社明治　グローバルニュートリション事業本部　スポーツマーケティング部　スポーツ栄養G　平松貴志氏,regex_ok,株式会社明治,グローバルニュートリション事業本部 スポーツマーケティング部 スポーツ栄養G,平松貴志
MarkeZine,https://markezine.jp/article/detail/49613,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49621,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49622,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49627,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49623,,,TikTok　グローバル・オペレーション＆トラスト＆セーフティ統括責任者　アダム・プレッサー（Adam Presser）氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49628,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49631,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49634,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49636,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49637,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49642,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49643,,,中央大学　名誉教授　田中洋氏,regex_ok,中央大学,名誉教授,田中洋
MarkeZine,https://markezine.jp/article/detail/49643,,,Google　アジア太平洋・日本地区　マーケティング　バイスプレジデント　岩村水樹氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49661,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49644,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49651,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49659,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49663,,,インサイト・ピークス　代表取締役社長　米田恵美子氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49663,,,中川 悠（なかがわ・ゆう）氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49663,,,吉岡 千滉（よしおか・ちひろ）氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49668,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49678,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49681,,,アビームコンサルティング株式会社 顧客価値戦略ユニット シニアマネージャー　齋藤 直毅氏,regex_ok,アビームコンサルティング株式会社,顧客価値戦略ユニット シニアマネージャー,齋藤 直毅
MarkeZine,https://markezine.jp/article/detail/49681,,,インクルーシブデザインスタジオCULUMU CDO 川合 俊輔氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49681,,,株式会社ロフトワーク Culture Executive／マーケティング リーダー　岩沢 エリ氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49682,,,株式会社川崎フロンターレ 営業統括部 カスタマーリレーション部 マネージャー（チケット・ファンクラブ）兼 マーケティング戦略室 マネージャー　加藤 悠也氏,regex_ok,株式会社川崎フロンターレ,営業統括部 カスタマーリレーション部 マネージャー（チケット・ファンクラブ）兼 マーケティング戦略室 マネージャー,加藤 悠也
MarkeZine,https://markezine.jp/article/detail/49682,,,株式会社 GiftX Co-founder　飯髙悠太氏,regex_ok,株式会社,GiftX Co-founder,飯髙悠太
MarkeZine,https://markezine.jp/article/detail/49682,,,株式会社川崎フロンターレ フットボール事業統括部 プロモーション部 広報グループ　森澤 諒大氏,regex_ok,株式会社川崎フロンターレ,フットボール事業統括部 プロモーション部 広報グループ,森澤 諒大
MarkeZine,https://markezine.jp/article/detail/49683,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49684,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49686,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49685,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49688,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49689,,,コーセープロビジョン株式会社　ダイレクトビジネス室 課長 EC統括　塩谷 悠氏,regex_ok,コーセープロビジョン株式会社,ダイレクトビジネス室 課長 EC統括,塩谷 悠
MarkeZine,https://markezine.jp/article/detail/49690,,,油谷 一輝氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49690,,,冷水 秀行氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49691,,,【写真左】株式会社ホワイトグラッシーズ　代表取締役CEO　野崎大輔氏,regex_ok,【写真左】株式会社ホワイトグラッシーズ,代表取締役CEO,野崎大輔
MarkeZine,https://markezine.jp/article/detail/49691,,,【写真右】株式会社FLUX　全社戦略本部　八木冴香氏,regex_ok,【写真右】株式会社FLUX,全社戦略本部,八木冴香
MarkeZine,https://markezine.jp/article/detail/49698,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49699,,,"日本マイクロソフト　Regional Vice President Japan, Microsoft Advertising　有園雄一氏",needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49701,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49708,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49709,,,PLAINER株式会社 代表取締役 CEO　小林大氏,regex_ok,PLAINER株式会社,代表取締役 CEO,小林大
MarkeZine,https://markezine.jp/article/detail/49712,,,I&CO　COO of APAC　間澤崇氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49712,,,一橋ビジネススクール特任教授（経営学者）　楠木建氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49712,,,株式会社アシックス　常務執行役員　甲田知子氏,regex_ok,株式会社アシックス,常務執行役員,甲田知子
MarkeZine,https://markezine.jp/article/detail/49713,,,株式会社ZENB JAPAN ダイレクトチーム 部長 和田悠氏,regex_ok,株式会社ZENB,JAPAN ダイレクトチーム 部長,和田悠
MarkeZine,https://markezine.jp/article/detail/49714,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49724,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49725,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49733,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49726,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49734,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49739,,,味の素株式会社　バイオ＆ファインケミカル事業本部 スポーツ＆ヘルスニュートリション部 マーケティンググループ マネージャー　蘭洋介氏,regex_ok,味の素株式会社,バイオ＆ファインケミカル事業本部 スポーツ＆ヘルスニュートリション部 マーケティンググループ マネージャー,蘭洋介
MarkeZine,https://markezine.jp/article/detail/49739,,,味の素株式会社　バイオ＆ファインケミカル事業本部 スポーツ＆ヘルスニュートリション部 マーケティンググループ　奥田千尋氏,regex_ok,味の素株式会社,バイオ＆ファインケミカル事業本部 スポーツ＆ヘルスニュートリション部 マーケティンググループ,奥田千尋
MarkeZine,https://markezine.jp/article/detail/49739,,,株式会社ギフティ　STUDIO GIFTEE Manager　池田亜矢子氏,regex_ok,株式会社ギフティ,STUDIO GIFTEE Manager,池田亜矢子
MarkeZine,https://markezine.jp/article/detail/49744,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49749,,,政策研究事業本部 産業創発部 上席主任研究員 白藤薫氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49750,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49751,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49756,,,株式会社CyberZ 広告代理事業部 パフォーマンス本部マネージャー　藪下 拓也氏,regex_ok,株式会社CyberZ,広告代理事業部 パフォーマンス本部マネージャー,藪下 拓也
MarkeZine,https://markezine.jp/article/detail/49766,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49762,,,株式会社デジタルコマース総合研究所 代表取締役 本谷知彦氏,regex_ok,株式会社デジタルコマース総合研究所,代表取締役,本谷知彦
MarkeZine,https://markezine.jp/article/detail/49765,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49757,,,株式会社マイナビ　デジタルテクノロジー戦略本部 CXマーケティング統括本部 グロースマーケティング統括部 グロースマーケティング部 部長　上垣外充俊氏,regex_ok,株式会社マイナビ,デジタルテクノロジー戦略本部 CXマーケティング統括本部 グロースマーケティング統括部 グロースマーケティング部 部長,上垣外充俊
MarkeZine,https://markezine.jp/article/detail/49757,,,株式会社マイナビ　デジタルテクノロジー戦略本部  進学メディアプロモーション課　松野栞氏,regex_ok,株式会社マイナビ,デジタルテクノロジー戦略本部  進学メディアプロモーション,課 松野栞
MarkeZine,https://markezine.jp/article/detail/49767,,,プラス株式会社 執行役員 デジタル統括部門 部門長　山口 善生氏,regex_ok,プラス株式会社,執行役員 デジタル統括部門 部門長,山口 善生
MarkeZine,https://markezine.jp/article/detail/49776,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49777,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49780,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49781,,,花王株式会社　ヘルスビューティーケア事業部門　事業企画部　葉田亜沙美氏,regex_ok,花王株式会社,ヘルスビューティーケア事業部門 事業企画部,葉田亜沙美
MarkeZine,https://markezine.jp/article/detail/49788,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49790,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49791,,,株式会社ABCファンライフ　代表取締役社長　山本 顕輝氏,regex_ok,株式会社ABCファンライフ,代表取締役社長,山本 顕輝
MarkeZine,https://markezine.jp/article/detail/49791,,,株式会社インターファクトリー　データ利活用プラットフォーム部　窪田 陽平氏,regex_ok,株式会社インターファクトリー,データ利活用プラットフォーム部,窪田 陽平
MarkeZine,https://markezine.jp/article/detail/49791,,,兼　ONE DAY DESIGN事業本部　本部長補佐　新井 達也氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49794,,,NRIネットコム株式会社　Webプロデューサー／UXデザイナー　時津祐己氏,regex_ok,NRIネットコム株式会社,Webプロデューサー／UXデザイナー,時津祐己
MarkeZine,https://markezine.jp/article/detail/49795,,,株式会社オプト 広告事業AI責任者 兼 クリエイティブ領域部門長　西森智也氏,regex_ok,株式会社オプト,広告事業AI責任者 兼 クリエイティブ領域部門長,西森智也
MarkeZine,https://markezine.jp/article/detail/49795,,,株式会社丸亀製麺　マーケティング本部 コミュニケーションデザイン部 部長　小西 香織氏,regex_ok,株式会社丸亀製麺,マーケティング本部 コミュニケーションデザイン部 部長,小西 香織
MarkeZine,https://markezine.jp/article/detail/49796,,,株式会社大丸松坂屋百貨店　デジタル戦略推進室 スタッフ／株式会社XENOZ　マーケティング部 部長　島袋孝一氏,regex_ok,株式会社大丸松坂屋百貨店,デジタル戦略推進室 スタッフ／株式会社XENOZ マーケティング部 部長,島袋孝一
MarkeZine,https://markezine.jp/article/detail/49797,,,東芝データ株式会社　データ・ビジネス推進部 部長　宮崎知弘氏,regex_ok,東芝データ株式会社,データ・ビジネス推進部 部長,宮崎知弘
MarkeZine,https://markezine.jp/article/detail/49800,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49799,,,,no_caption,,,
MarkeZine,https://markezine.jp/article/detail/49798,,,株式会社WACUL　代表取締役　垣内勇威氏,regex_ok,株式会社WACUL,代表取締役,垣内勇威
MarkeZine,https://markezine.jp/article/detail/49798,,,シンフォニーマーケティング株式会社　代表取締役　庭山一郎氏,regex_ok,シンフォニーマーケティング株式会社,代表取締役,庭山一郎
MarkeZine,https://markezine.jp/article/detail/49801,,,楽天インサイト株式会社　AIソリューションズ部 部長　伊藤暖氏,regex_ok,楽天インサイト株式会社,AIソリューションズ部 部長,伊藤暖
MarkeZine,https://markezine.jp/article/detail/49802,,,LINEヤフー　LINE VOOM統括本部 統括本部長　有本恭史氏,needs_ai,,,
MarkeZine,https://markezine.jp/article/detail/49805,,,カンテサンス　代表　日髙由香子氏,needs_ai,,,
