media,article_url,publish_date,company,dept_title,name
MarkeZine,https://markezine.jp/article/detail/49797,2025-10-22,東芝データ株式会社,データ・ビジネス推進部 部長,宮崎知弘
MarkeZine,https://markezine.jp/article/detail/49798,2025-12-24,株式会社WACUL,代表取締役,垣内勇威
MarkeZine,https://markezine.jp/article/detail/49798,2025-12-24,シンフォニーマーケティング株式会社,代表取締役,庭山一郎
MarkeZine,https://markezine.jp/article/detail/49801,2025-10-20,楽天インサイト株式会社,AIソリューションズ部 部長,伊藤暖
MarkeZine,https://markezine.jp/article/detail/49804,2025-09-24,株式会社イルグルム,代表取締役 CEO,岩田進
MarkeZine,https://markezine.jp/article/detail/49805,2025-09-29,株式会社ビデオリサーチ,ソリューションユニット エグゼクティブプロデューサー 兼 ビジネス,戦略室 鈴木康啓
MarkeZine,https://markezine.jp/article/detail/49812,2025-09-29,森永乳業株式会社,国内営業本部 営業企画部 戦略推進グループ マネージャー,長谷川亮輔
MarkeZine,https://markezine.jp/article/detail/49812,2025-09-29,森永乳業株式会社,国内営業本部 営業企画部 戦略推進グループ アシスタントマネージャー,白坂 亜希子
MarkeZine,https://markezine.jp/article/detail/49812,2025-09-29,株式会社東急ストア,MD企画部 マーケティング課長,山口 修平
MarkeZine,https://markezine.jp/article/detail/49814,2025-10-01,株式会社ALUHA（アルハ）,代表取締役,荻野永策
MarkeZine,https://markezine.jp/article/detail/49818,2025-10-29,三井ダイレクト損害保険株式会社,マーケティング部 デジタルマーケティンググループ マネージャー,横田祐樹
MarkeZine,https://markezine.jp/article/detail/49818,2025-10-29,三井ダイレクト損害保険株式会社,マーケティング部 デジタルマーケティンググループ チーフスタッフ 池﨑,拓海
MarkeZine,https://markezine.jp/article/detail/49818,2025-10-29,Septeni Japan株式会社,第2営業領域第7営業部 ビジネスプロデューサー,高橋喜八郎
MarkeZine,https://markezine.jp/article/detail/49833,2025-09-30,Facebook Japan合同会社,ソリューションアーキテクト ビジネスエンジニア,桑原 克也
MarkeZine,https://markezine.jp/article/detail/49835,2025-10-20,ディップ株式会社,マーケティング本部 ブランド統括部 ブランド企画部,播田 真也
MarkeZine,https://markezine.jp/article/detail/49835,2025-10-20,REVISIO株式会社,データサクセスチーム マネージャー,本川 哲哉
MarkeZine,https://markezine.jp/article/detail/49852,2025-11-28,アクセンチュア株式会社,"Associate Director, Accenture Song Data&AI",横井博行
MarkeZine,https://markezine.jp/article/detail/49854,2025-11-12,株式会社Wunderbar,代表取締役CEO,長尾慶人
MarkeZine,https://markezine.jp/article/detail/49856,2026-01-16,Sansan株式会社,Sansan事業部 マーケティング部 部長,福永和洋
MarkeZine,https://markezine.jp/article/detail/49855,2025-11-04,PLAINER株式会社,代表取締役 CEO,小林大
MarkeZine,https://markezine.jp/article/detail/49857,2025-11-12,株式会社EVERRISE,データ戦略アンバサダー,松本健太郎
MarkeZine,https://markezine.jp/article/detail/49857,2025-11-12,日本ピザハット株式会社,CTO 兼 IT推進グループ グループマネージャー,薮内浩平
MarkeZine,https://markezine.jp/article/detail/49857,2025-11-12,味の素株式会社,マーケティングデザインセンター コミュニケーションデザイン,部 金子拓実
MarkeZine,https://markezine.jp/article/detail/49858,2025-11-11,株式会社メルカート,執行役員,座間保
MarkeZine,https://markezine.jp/article/detail/49858,2025-11-11,株式会社メルカート,マーケティンググループ,伏見はるな
MarkeZine,https://markezine.jp/article/detail/49859,2025-09-30,Ubie株式会社,広告事業本部,営業統括 近藤克尚
MarkeZine,https://markezine.jp/article/detail/49864,2025-10-02,株式会社Helpfeel,広報 マネージャー,河端歩未
MarkeZine,https://markezine.jp/article/detail/49864,2025-10-02,株式会社Helpfeel,採用グループ,採用広報 宮原直孝
MarkeZine,https://markezine.jp/article/detail/49862,2025-09-16,株式会社日立ソリューションズ,営業企画本部 営業DX部 部長,石原あゆみ
MarkeZine,https://markezine.jp/article/detail/49882,2025-10-10,Meltwater Japan株式会社,シニア エンタープライズ アカウント マネージャー,田中怜緒直
MarkeZine,https://markezine.jp/article/detail/49883,2025-10-21,株式会社ぐるなび,飲食店メディア化事業推進部 飲食店メディア化商品企画G G長,西本愛咲子
MarkeZine,https://markezine.jp/article/detail/49884,2025-10-23,株式会社ZEALS,執行役員,渡邊大介
MarkeZine,https://markezine.jp/article/detail/49892,2025-10-31,楽天グループ株式会社,アド＆メディアカンパニー マーケティングパートナー事業 ディレクター 兼 楽天データソリューションズ株式会社 代表取締役社長 兼 MIHA株式会社 代表取締役社長,田中利昌
MarkeZine,https://markezine.jp/article/detail/49902,2025-10-16,サッポロビール株式会社,マーケティング本部 ビール＆RTD事業部 サッポロブランドグループ,黒柳真莉子
MarkeZine,https://markezine.jp/article/detail/49902,2025-10-16,DAZN Japan Investment合同会社,エージェンシーリード,酒井琢磨
MarkeZine,https://markezine.jp/article/detail/49902,2025-10-16,サッポロビール株式会社,マーケティング本部 ビール＆RTD事業部 メディア統括グループ リーダー,堀内也実
MarkeZine,https://markezine.jp/article/detail/49904,2025-10-31,株式会社キーワードマーケティング,代表取締役社長,瀧沢 貴浩
MarkeZine,https://markezine.jp/article/detail/49905,2025-11-20,株式会社TOAI,デジタル戦略部 シニアマネージャー,渡邉 啓介
MarkeZine,https://markezine.jp/article/detail/49910,2025-10-30,ヤマト インターナショナル株式会社,執行役員 マーケティングコミュニケーション部長,長尾 享諭
MarkeZine,https://markezine.jp/article/detail/49910,2025-10-30,株式会社CORIN,代表取締役,中村 聖子
MarkeZine,https://markezine.jp/article/detail/49911,2025-10-24,サントリー株式会社,コミュニケーション本部 戦略推進・CRM部,竹内菜緒美
MarkeZine,https://markezine.jp/article/detail/49911,2025-10-24,株式会社NAVICUS,コンサルティングDivision ゼネラルマネージャー,佐久間亜希子
MarkeZine,https://markezine.jp/article/detail/49915,2025-10-31,一般社団法人日本エビデンスベーストマーケティング研究機構,研究主幹／株式会社コレクシア コンサルティング事業部 執行役員,芹澤連
MarkeZine,https://markezine.jp/article/detail/49917,2025-11-04,株式会社TBWA\HAKUHODO,Chief Creative Officer／Disruption Lab,細田 高広
MarkeZine,https://markezine.jp/article/detail/49918,2025-10-28,株式会社Faber,Company 執行役員/エグゼクティブマーケティングディレクター,月岡 克博
MarkeZine,https://markezine.jp/article/detail/49919,2025-10-22,TOPPAN株式会社,情報コミュニケーション事業本部 ビジネストランスフォーメーション事業部 エクスペリエンスデザイン第一本部 CXプランニング部長／CXプランナー,服部 憲
MarkeZine,https://markezine.jp/article/detail/49920,2025-10-29,株式会社Hakuhodo,DY ONE チーフAIストラテジスト,中原 柊
MarkeZine,https://markezine.jp/article/detail/49923,2025-11-28,株式会社ファンケル,マーケティング推進統括オフィス 通販営業本部 戦略企画部 部長,石川 雅俊
MarkeZine,https://markezine.jp/article/detail/49923,2025-11-28,株式会社ゴルフダイジェスト・オンライン,ブランドコミュニケーション本部 本部長／エンゲージメント本部 本部長,加藤 裕稔
MarkeZine,https://markezine.jp/article/detail/49924,2025-11-21,株式会社アークH.D,代表取締役社長,上村 健太郎
MarkeZine,https://markezine.jp/article/detail/49922,2025-10-28,株式会社クラシコム,事業開発部 執行役員,高山 達哉
MarkeZine,https://markezine.jp/article/detail/49934,2025-11-06,【写真左】株式会社ホワイトグラッシーズ,代表取締役CEO,野崎大輔
MarkeZine,https://markezine.jp/article/detail/49934,2025-11-06,【写真右】株式会社Natee,代表取締役CEO,大江祐介
MarkeZine,https://markezine.jp/article/detail/49943,2025-11-04,株式会社IVRy,インサイドセールスマネージャー,森本 聖士
MarkeZine,https://markezine.jp/article/detail/49943,2025-11-04,株式会社IVRy,プロダクトマネージャー,宮嵜 涼志
MarkeZine,https://markezine.jp/article/detail/49957,2025-11-05,DAZN Japan Investment合同会社,セールス マネージャー,安宅 洋佑
MarkeZine,https://markezine.jp/article/detail/49978,2025-10-30,アマゾンジャパン合同会社,"Amazon Ads, Head of Growth Sales JP",伊勢谷直美
MarkeZine,https://markezine.jp/article/detail/49986,2025-10-30,株式会社再春館製薬所,,古江 順
MarkeZine,https://markezine.jp/article/detail/49986,2025-10-30,株式会社GROWTH,VERSE,葉山 裕基
MarkeZine,https://markezine.jp/article/detail/49988,2025-12-10,株式会社みずほ銀行,リテール・デジタル業務部 システム開発チーム 次長,玉井秀明
MarkeZine,https://markezine.jp/article/detail/49988,2025-12-10,株式会社NTTデータ,金融イノベーション本部 グローバルカスタマーサクセス室 コンサル＆セールス統括部 カスタマーコンサル担当 部長,福井裕也
MarkeZine,https://markezine.jp/article/detail/50006,2025-12-16,KDDI株式会社,渉外・コミュニケーション統括本部 ブランド・コミュニケーション本部長,馬場剛史
MarkeZine,https://markezine.jp/article/detail/50008,2025-12-03,サントリー株式会社,コミュニケーション本部戦略推進・CRM部長,馬場直也
MarkeZine,https://markezine.jp/article/detail/50008,2025-12-03,株式会社電通,第6マーケティング局 CXコンサルティング1部長,松林哲也
MarkeZine,https://markezine.jp/article/detail/50013,2025-12-19,株式会社電通,第6マーケティング局 CXコンサルティング1部 マーケティングコンサルタント,工藤亮
MarkeZine,https://markezine.jp/article/detail/50013,2025-12-19,ハウス食品株式会社,食品事業本部 事業戦略企画部 ブランドプロモーション企画課長,安達晋
MarkeZine,https://markezine.jp/article/detail/50010,2025-12-09,株式会社横浜銀行,デジタル戦略部 マーケティング戦略室 室長,安部宏樹
MarkeZine,https://markezine.jp/article/detail/50012,2026-02-04,株式会社ロッテ,マーケティング本部コミュニケーションデザイン部 メディア企画課,佐藤 美帆
MarkeZine,https://markezine.jp/article/detail/50012,2026-02-04,株式会社電通デジタル,ソーシャルエンゲージメント部門 LINEプランニング部,森 美樹
MarkeZine,https://markezine.jp/article/detail/50014,2025-12-12,ペルノ・リカール・ジャパン株式会社,マーケティング部 Digital CX acceleration manager,森川美結
MarkeZine,https://markezine.jp/article/detail/50029,2025-10-29,株式会社IoTコンサルティング,代表取締役,金野太一
MarkeZine,https://markezine.jp/article/detail/50042,2025-11-19,UHA味覚糖株式会社,ECセクション ECデパートメント デパートメントリーダー,川越 亮太
MarkeZine,https://markezine.jp/article/detail/50042,2025-11-19,日本グミ協会,名誉会長,武者 慶佑
MarkeZine,https://markezine.jp/article/detail/50043,2025-12-22,ユニティ・テクノロジーズ・ジャパン株式会社,シニア・グロース・マネージャー,峯 秀一郎
MarkeZine,https://markezine.jp/article/detail/50043,2025-12-22,AppsFlyer Japan株式会社,Director of Growth,松下 豊
MarkeZine,https://markezine.jp/article/detail/50046,2025-11-18,株式会社immedio,代表取締役,浜田 英揮
MarkeZine,https://markezine.jp/article/detail/50055,2025-11-05,株式会社Algoage,執行役員 チャットブーストCV事業部 事業部長,成田 穂高
MarkeZine,https://markezine.jp/article/detail/50060,2026-01-15,パーソルキャリア株式会社,ブランドコミュニケーション統括部  エグゼクティブマネジャー,武本直也
MarkeZine,https://markezine.jp/article/detail/50060,2026-01-15,パーソルキャリア株式会社,ブランドコミュニケーション統括部 デジタルマーケティング部 doda デジタルマーケティンググループ リードデジタルマーケター,井上義隆
MarkeZine,https://markezine.jp/article/detail/50062,2026-03-03,3rd株式会社,「Lumier」 ブランドマネージャー,小山 月夜
MarkeZine,https://markezine.jp/article/detail/50063,2026-01-26,ユニリーバ・ジャパン・カスタマーマーケティング株式会社,パーソナルケア コマーシャルリード,前納有紀子
MarkeZine,https://markezine.jp/article/detail/50063,2026-01-26,ユニリーバ・ジャパン・カスタマーマーケティング株式会社,パーソナルケア コミュニケーション&メディア アシスタントマネジャー,小澤晴花
MarkeZine,https://markezine.jp/article/detail/50064,2025-12-18,石川樹脂工業株式会社,専務取締役,石川勤
MarkeZine,https://markezine.jp/article/detail/50084,2025-11-17,サントリー食品インターナショナル株式会社,SBFジャパン ブランドマーケティング本部 コミュニケーションデザイングループ,若杉 はるな
MarkeZine,https://markezine.jp/article/detail/50084,2025-11-17,株式会社電通,第1CRプランニング局 DentsuLabTokyo１部,三浦 慎也
MarkeZine,https://markezine.jp/article/detail/50095,2025-12-03,花王株式会社,ヘアケア事業部 ブランドマネージャー,野原聡
MarkeZine,https://markezine.jp/article/detail/50095,2025-12-03,株式会社ウィングリット,執行役員CBO,川上慶士
MarkeZine,https://markezine.jp/article/detail/50105,2025-11-18,株式会社フリークアウト,High Impact Ads Division,中島 佳恵
MarkeZine,https://markezine.jp/article/detail/50105,2025-11-18,株式会社電通デジタル,"Dentsu Digital Global Center （DDGC）, グループマネージャー",岩澤 早紀
MarkeZine,https://markezine.jp/article/detail/50123,2026-02-02,エバラ食品工業株式会社,クリエイティブ本部 副本部長 兼 Core Lab長,湯川恭彦
MarkeZine,https://markezine.jp/article/detail/50123,2026-02-02,エバラ食品工業株式会社,Core Lab 宣伝課 課長,山田俊輔
MarkeZine,https://markezine.jp/article/detail/50129,2026-02-05,店舗のICT活用研究所,代表 小売DX合同会社,代表社員 郡司昇
MarkeZine,https://markezine.jp/article/detail/50129,2026-02-05,株式会社東急ストア,MD企画部 マーケティング課長,山口修平
MarkeZine,https://markezine.jp/article/detail/50130,2026-02-10,カルビー株式会社,カルビー ジャパンリージョン企画統括本部 リテールサイエンス部 部長,松永 遼
MarkeZine,https://markezine.jp/article/detail/50133,2025-12-08,株式会社パル,取締役 専務執行役員,堀田覚
MarkeZine,https://markezine.jp/article/detail/50133,2025-12-08,資生堂ジャパン株式会社,CSO,笹間靖彦
MarkeZine,https://markezine.jp/article/detail/50135,2025-12-17,株式会社電通デジタル,ストラテジー部門 統合プランニング2部,門脇聖
MarkeZine,https://markezine.jp/article/detail/50148,2026-01-30,KLab株式会社,KLabGames事業本部 プロモーショングループ グループマネージャー プロデュース支援グループ,五味晋太郎
MarkeZine,https://markezine.jp/article/detail/50149,2025-12-25,株式会社博報堂,テレビラジオビジネス局 チーフメディアアカウントディレクター,千代反田繁
MarkeZine,https://markezine.jp/article/detail/50151,2026-02-25,株式会社AXIS,広告本部 本部長,木口 史也
MarkeZine,https://markezine.jp/article/detail/50151,2026-02-25,株式会社KITEN,取締役,山本 悠人
MarkeZine,https://markezine.jp/article/detail/50151,2026-02-25,株式会社ナハト,取締役 AD事業本部 本部長,栗田優磨
MarkeZine,https://markezine.jp/article/detail/50161,2026-03-31,ネスレ日本株式会社,マーケティング＆コミュニケーションズ本部 コンシューマーエンゲージメントサービス部,近藤 健人
MarkeZine,https://markezine.jp/article/detail/50161,2026-03-31,Meltwater Japan株式会社,エンタープラズセールス担当部長,田中 怜緒直
MarkeZine,https://markezine.jp/article/detail/50163,2025-12-26,株式会社ファイントゥデイ,日本事業部 ブランドマーケティング部 ヴァイスプレジデント,益川竜介
MarkeZine,https://markezine.jp/article/detail/50163,2025-12-26,株式会社DearOne,執行役員 ビジネス推進部 ゼネラルマネジャー,川村兼一郎
MarkeZine,https://markezine.jp/article/detail/50169,2025-12-15,株式会社ゴンドラ,プロデューサー,細野 博昭
MarkeZine,https://markezine.jp/article/detail/50171,2026-01-16,LINEヤフー株式会社,コーポレートビジネスドメイン ビジネスデザインSBU 第一BCユニット BC3ディビジョン Divリード,江田達哉
MarkeZine,https://markezine.jp/article/detail/50172,2026-01-13,株式会社マテリアルデジタル,取締役,川端康介
MarkeZine,https://markezine.jp/article/detail/50173,2025-12-11,Meltwater Japan株式会社,アカウントエグゼクティブ,髙橋諒
MarkeZine,https://markezine.jp/article/detail/50175,2025-12-22,株式会社マツリカ,BizDev,中谷 真史
MarkeZine,https://markezine.jp/article/detail/50182,2025-12-22,株式会社pHmedia,COO／株式会社博報堂 コマースコンサルティング局,局長補佐 松居達也
MarkeZine,https://markezine.jp/article/detail/50177,2025-12-16,株式会社hacomono,取締役COO,平田 英己
MarkeZine,https://markezine.jp/article/detail/50177,2025-12-16,株式会社hacomono,インサイドセールス部 リーダー,樋口 堅太郎
MarkeZine,https://markezine.jp/article/detail/50179,2026-01-22,adjust株式会社,Sales Lead,高橋 将平
MarkeZine,https://markezine.jp/article/detail/50196,2026-02-09,チーターデジタル株式会社,代表取締役社長,浅坂 絵美
MarkeZine,https://markezine.jp/article/detail/50196,2026-02-09,三井住友カード株式会社,代表取締役 副社長執行役員 COO,佐々木 丈也
MarkeZine,https://markezine.jp/article/detail/50196,2026-02-09,株式会社ポーラ,代表取締役社長,小林 琢磨
MarkeZine,https://markezine.jp/article/detail/50197,2026-03-30,株式会社ニッセイ基礎研究所,生活研究部 准主任研究員,小口 裕
MarkeZine,https://markezine.jp/article/detail/50199,2025-12-24,株式会社電通クロスブレイン,執行役員CSMO（2026年1月より代表取締役 社長執行役員に就任予定）,小野 洸一
MarkeZine,https://markezine.jp/article/detail/50200,2026-01-09,Meta日本法人Facebook Japan合同会社,Agency Solutions Manager,山中 壮
MarkeZine,https://markezine.jp/article/detail/50200,2026-01-09,株式会社サイバーグリップ,代表取締役社長,松橋 知広
MarkeZine,https://markezine.jp/article/detail/50201,2026-01-14,株式会社Strategy,Partners 代表取締役社長／Wisdom Evolution Company株式会社 代表取締役社長,西口一希
MarkeZine,https://markezine.jp/article/detail/50202,2026-03-03,アンカー・ジャパン株式会社,執行役員 事業戦略本部長,芝原 航
MarkeZine,https://markezine.jp/article/detail/50211,2025-12-17,アタラ株式会社,代表取締役 CEO,杉原 剛
MarkeZine,https://markezine.jp/article/detail/50214,2026-01-14,花王株式会社,グローバルコンシューマーケア部門 ヘルスビューティーケア事業部門 ヘアケア,事業部 篠原健吾
MarkeZine,https://markezine.jp/article/detail/50218,2026-02-26,secondz digital株式会社,代表取締役,板井龍也
MarkeZine,https://markezine.jp/article/detail/50219,2026-02-02,株式会社ウィングリット,執行役員CBO,川上慶士
MarkeZine,https://markezine.jp/article/detail/50229,2026-02-26,株式会社Faber,Company 執行役員,月岡 克博
MarkeZine,https://markezine.jp/article/detail/50233,2026-02-05,株式会社サイバーエージェント,ゲーム事業部 アドストラテジー室室長,家門 真明
MarkeZine,https://markezine.jp/article/detail/50234,2026-01-23,株式会社トライアルカンパニー,常務執行役員 マーケティング部 部長,野田大輔
MarkeZine,https://markezine.jp/article/detail/50234,2026-01-23,株式会社SalesPlus,代表取締役副社長COO,関晋弥
MarkeZine,https://markezine.jp/article/detail/50236,2025-12-10,株式会社IZULCA（イヅルカ）,代表取締役／CEO,榎原 良樹
MarkeZine,https://markezine.jp/article/detail/50236,2025-12-10,但馬米穀株式会社,代表取締役 社長,木村 嘉男
MarkeZine,https://markezine.jp/article/detail/50245,2026-02-04,株式会社マツリカ,BizDev,中谷 真史
MarkeZine,https://markezine.jp/article/detail/50245,2026-02-04,同志社大学大学院ビジネス研究科,教授／社会構想大学院大学コミュニケーションデザイン研究科 特任教授／マーケティングエンジン 代表,高広 伯彦
MarkeZine,https://markezine.jp/article/detail/50248,2026-01-28,DAZN Japan Investment合同会社,バイスプレジデント ブランドストラテジー,大島 久之介
MarkeZine,https://markezine.jp/article/detail/50248,2026-01-28,花王株式会社,ヘアケア事業部 サクセス マーケティング担当,星 俊平
MarkeZine,https://markezine.jp/article/detail/50249,2026-01-29,写真左より、ハウス食品株式会社,食品事業本部 事業戦略企画部 ブランドプロモーション企画課 チームマネージャー 中村 りか氏、同課 伊藤 禎尚氏、同課 チームマネージャー,丸子 絵里奈
MarkeZine,https://markezine.jp/article/detail/50254,2026-01-19,Side Kicks株式会社,Consultant Senior Leader,上原 廉二朗
MarkeZine,https://markezine.jp/article/detail/50260,2026-03-05,CRITEO株式会社,日本リテールメディア事業責任者,牧野臨太郎
MarkeZine,https://markezine.jp/article/detail/50261,2026-01-19,株式会社博報堂ＤＹホールディングス,代表取締役社長,西山 泰央
MarkeZine,https://markezine.jp/article/detail/50271,2025-12-23,ソニー銀行株式会社,IT推進部長,西沢陽子
MarkeZine,https://markezine.jp/article/detail/50281,2026-01-26,株式会社Strategy,Partners 代表取締役社長／Wisdom Evolution Company株式会社 代表取締役社長,西口一希
MarkeZine,https://markezine.jp/article/detail/50280,2026-02-19,スマートニュース株式会社,広告事業本部 事業本部長 兼 広告代理店 第一事業本部 事業本部長,山田大輔
MarkeZine,https://markezine.jp/article/detail/50282,2026-01-28,味の素株式会社,コンシューマーフーズ事業部 シーズニンググループ,三科光彦
MarkeZine,https://markezine.jp/article/detail/50284,2026-01-21,花王株式会社,ヘアケア事業部 ブランドマネジャー,山岡智弘
MarkeZine,https://markezine.jp/article/detail/50290,2025-12-26,株式会社Cellest,代表取締役CEO,佐々木 宏志
MarkeZine,https://markezine.jp/article/detail/50291,2026-02-03,サントリーホールディングス株式会社,宣伝部,牧原 侑美
MarkeZine,https://markezine.jp/article/detail/50297,2026-03-05,花王株式会社,ヘアケア事業部 ブランドマネージャー,野原聡
MarkeZine,https://markezine.jp/article/detail/50297,2026-03-05,株式会社CARTA,ZERO ECマーケティング局 Commerce Container部,西奈津紀
MarkeZine,https://markezine.jp/article/detail/50301,2026-02-13,株式会社カカクコム,求人ボックスカンパニー Head of Marketing／事業企画部 部長,小島 塁
MarkeZine,https://markezine.jp/article/detail/50303,2026-04-03,株式会社EVERRISE,執行役員CMO,松本 健太郎
MarkeZine,https://markezine.jp/article/detail/50303,2026-04-03,シンフォニーマーケティング株式会社,代表取締役,庭山 一郎
MarkeZine,https://markezine.jp/article/detail/50311,2026-02-27,株式会社電通,グループ・クリエイティブディレクター／CMプランナー,佐藤 雄介
MarkeZine,https://markezine.jp/article/detail/50314,2026-02-19,株式会社資生堂,ブランド価値開発研究所 室長,中西 裕子
MarkeZine,https://markezine.jp/article/detail/50314,2026-02-19,株式会社資生堂,ブランド価値開発研究所,小堀 弘樹
MarkeZine,https://markezine.jp/article/detail/50315,2026-02-06,株式会社オリコム,特命局長 キャプテン,篠木 君典
MarkeZine,https://markezine.jp/article/detail/50315,2026-02-06,株式会社evolia,ソリューション本部 戦略推進部 プロデューサー,鷹野 寛之
MarkeZine,https://markezine.jp/article/detail/50325,2026-04-09,Uber Japan株式会社,Uber Advertising Client Partner CPG,村田 和紀
MarkeZine,https://markezine.jp/article/detail/50325,2026-04-09,CRITEO株式会社,リテールメディア ソリューションセールス マネージャー,戴 晶
MarkeZine,https://markezine.jp/article/detail/50335,2026-02-25,株式会社NAVICUS,コンサルティングDiv. ゼネラルマネージャー,佐久間 亜希子
MarkeZine,https://markezine.jp/article/detail/50330,2026-05-11,株式会社EVERRISE,執行役員CMO,松本 健太郎
MarkeZine,https://markezine.jp/article/detail/50330,2026-05-11,ゼロワングロース株式会社,代表取締役,丸井 達郎
MarkeZine,https://markezine.jp/article/detail/50331,2026-04-08,株式会社本間ゴルフ,代表取締役社長 兼 最高経営責任者,小川 典利大
MarkeZine,https://markezine.jp/article/detail/50331,2026-04-08,株式会社読売広告社,エグゼクティブクリエイティブディレクター,外山 毅
MarkeZine,https://markezine.jp/article/detail/50334,2026-03-13,株式会社クレッシェンド・ラボ,カントリーマネージャー,猪股 唯耶
MarkeZine,https://markezine.jp/article/detail/50336,2026-03-02,シオノギヘルスケア株式会社,経営戦略本部 ブランド戦略グループ長,吉田 敏也
MarkeZine,https://markezine.jp/article/detail/50336,2026-03-02,Ubie株式会社,広告事業本部 OTC商品開発統括,末次 亮
MarkeZine,https://markezine.jp/article/detail/50337,2026-02-09,旭化成株式会社,デジタル共創本部 DX戦略推進センター DX人財組織デザイン部 CX戦略グループ,柏倉 亜理沙
MarkeZine,https://markezine.jp/article/detail/50341,2026-02-19,三井住友カード株式会社,執行役員 マーケティング本部 本部長 マーケティングユニット長 商品企画開発ユニット長,伊藤 亮佑
MarkeZine,https://markezine.jp/article/detail/50343,2026-04-24,NTTドコモビジネス株式会社,,平川 亜希子
MarkeZine,https://markezine.jp/article/detail/50343,2026-04-24,Life with Beach株式会社,代表取締役,武井 明
MarkeZine,https://markezine.jp/article/detail/50344,2026-01-30,株式会社ダスキン,訪販グループ 営業本部 デジタル接点推進部 部長,冨田 昭博
MarkeZine,https://markezine.jp/article/detail/50355,2026-02-03,株式会社DGフィナンシャルテクノロジー,営業本部 クラウドペイ推進部 副部長,大竹啓太
MarkeZine,https://markezine.jp/article/detail/50365,2026-03-23,株式会社ゼルビア,マーケティング部 マーケティング課,文岡 紀輔
MarkeZine,https://markezine.jp/article/detail/50367,2026-02-20,デザイン教育家、WEデザインスクール／WEアートスクール主宰、株式会社OFFICE,HALO代表取締役,稲葉裕美
MarkeZine,https://markezine.jp/article/detail/50372,2026-03-27,株式会社博報堂マーケティングシステムズ,執行役員,高橋 諭
MarkeZine,https://markezine.jp/article/detail/50402,2026-05-27,カバヤ食品株式会社,トレードマーケティング本部 リテールメディア部 部長,竹見 憲一
MarkeZine,https://markezine.jp/article/detail/50402,2026-05-27,アンファー株式会社,スカルプＤ本部 スカルプＤ ブランドマネージャー,吉川 竜司
MarkeZine,https://markezine.jp/article/detail/50403,2026-05-13,株式会社タカラトミー,グローバルベイブレード事業部 マーケティング課 課長,篠永 恭平
MarkeZine,https://markezine.jp/article/detail/50404,2026-05-21,株式会社ニッセイ基礎研究所,研究員,廣瀬 涼
MarkeZine,https://markezine.jp/article/detail/50406,2026-04-14,株式会社トライアルホールディングス,執行役員,野田 大輔
MarkeZine,https://markezine.jp/article/detail/50425,2026-05-11,株式会社ウィングリット,執行役員CBO,川上 慶士
MarkeZine,https://markezine.jp/article/detail/50445,2026-03-17,カシオ計算機株式会社,営業本部 時計統轄部 ブランドマーケティング部 プロモーション戦略室,中村 慎
MarkeZine,https://markezine.jp/article/detail/50445,2026-03-17,UUUMマーケティング株式会社,マーケティングパートナーユニット,竹縄 大輔
MarkeZine,https://markezine.jp/article/detail/50448,2026-04-13,資生堂ジャパン株式会社,SHISEIDOブランド事業部 SHISEIDOブランドマーケティング部 SHISEIDOデジタルマーケティング戦略グループ ブランドマネージャー,山本 雅文
MarkeZine,https://markezine.jp/article/detail/50448,2026-04-13,株式会社TimeTechnologies,代表取締役 CEO,柴田 剛
MarkeZine,https://markezine.jp/article/detail/50460,2026-03-13,株式会社Global,Growth ライブコマース本部 TSPユニット 主任,越川 結喜
MarkeZine,https://markezine.jp/article/detail/50480,2026-04-23,サントリーウエルネス株式会社,サービス推進部,伊能 康祐
MarkeZine,https://markezine.jp/article/detail/50480,2026-04-23,サントリーウエルネス株式会社,サービス推進部,山谷 沙織
MarkeZine,https://markezine.jp/article/detail/50491,2026-03-18,日本たばこ産業株式会社,Group Technology Strategy Office 次長,加藤 正人
MarkeZine,https://markezine.jp/article/detail/50491,2026-03-18,日本たばこ産業株式会社,Group Technology Strategy Office,長縄 美佳
MarkeZine,https://markezine.jp/article/detail/50491,2026-03-18,株式会社博報堂テクノロジーズ,マーケティング事業推進センター,豆谷 浩輝
MarkeZine,https://markezine.jp/article/detail/50494,2026-03-03,アタラ株式会社,ファウンダー,杉原 剛
MarkeZine,https://markezine.jp/article/detail/50495,2026-04-23,株式会社Hakuhodo,DY ONE プラットフォームR&D本部 ブランドR&D局 R&D基盤部 部長／テクノロジーR&D本部 DX開発推進局 AI事業企画部,宮田 風花
MarkeZine,https://markezine.jp/article/detail/50515,2026-04-13,株式会社NexGen,CEO,金井 統
MarkeZine,https://markezine.jp/article/detail/50507,2026-03-09,株式会社デジタルガレージ,デジタルヘルス事業部長,小原由記子
MarkeZine,https://markezine.jp/article/detail/50513,2026-03-19,株式会社電通,第3マーケティング局 シニア・マーケティング・ディレクター,佐藤 真木
MarkeZine,https://markezine.jp/article/detail/50514,2026-03-27,花王株式会社,ヘアケア事業部 ブランドマネジャー,山岡 智弘
MarkeZine,https://markezine.jp/article/detail/50517,2026-05-22,アドビ株式会社,ソリューションコンサルティング ディレクター,鵜瀬 総一郎
MarkeZine,https://markezine.jp/article/detail/50517,2026-05-22,フリー株式会社,常務執行役員／VP of Marketing セントラルマーケティング本部 本部長,三浦 將太
MarkeZine,https://markezine.jp/article/detail/50518,2026-04-21,ライフネット生命保険株式会社,執行役員,肥田 康宏
