keyword,company_name,title,publish_date,article_url
部長,旭光精工株式会社,代表取締役 副社長の就任、および新経営体制決定のお知らせ,2026-06-15,https://prtimes.jp/main/html/rd/p/000000005.000167384.html
部長,ストックマーク,【6月18日、19日開催】『イラン情勢・供給不安の時代に、製造業はどう戦うべきか — トヨタの危機管理経験に学ぶ、設計・品質・コスト最適化の実践論』（ストックマーク主催）,2026-06-15,https://prtimes.jp/main/html/rd/p/000000402.000024407.html
部長,Empower株式会社,成蹊大学にて「リーンスタートアップ」をテーマに多摩信用金庫と講演,2026-06-15,https://prtimes.jp/main/html/rd/p/000000010.000164736.html
部長,アシックスジャパン,"世界で113,506名、日本では延べ19,119名が完走し、昨年を超える植樹の実施が決定！グローバルプログラム「Run for Reforestation Challenge 2026」が閉幕",2026-06-15,https://prtimes.jp/main/html/rd/p/000000312.000020802.html
部長,一般社団法人AICX協会,【AICX協会】HR EXPO 2026に登壇・企画協力,2026-06-15,https://prtimes.jp/main/html/rd/p/000000124.000155740.html
部長,シーワンエックス株式会社,福岡工業大学・C1X・セントジョセフ工業大学・セントジョセフ工科大学　国際産学連携協定（MOU）締結のご報告,2026-06-15,https://prtimes.jp/main/html/rd/p/000000003.000014443.html
部長,株式会社ミライのゲンバ,【6月24日（水）開催｜無料ウェビナー】ミライのゲンバ × スカイディスク「現場帳票×生産計画 — 属人化・紙・非効率を解消する製造DXとは」を開催,2026-06-15,https://prtimes.jp/main/html/rd/p/000000022.000144453.html
部長,株式会社Ａｒｅｎｔ,【7月14日開催｜オンラインセミナー】株式会社Arent、Excel中心の原価管理からの脱却をテーマにセミナーを開催,2026-06-15,https://prtimes.jp/main/html/rd/p/000000146.000063436.html
部長,国立大学法人岡山大学,"がん免疫療法使用中に隠れていたリンパ腫が見つかる場合がある〔岡山大学, 愛媛県立中央病院, 九州大学病院〕",2026-06-15,https://prtimes.jp/main/html/rd/p/000004088.000072793.html
部長,DramaSugar,『無能の俺が覚醒！美女に奪い合われるー超能力で無双して、ゴミ扱いしてきた妻とクソ上司に土下座させるまで』6/14（日）11時より DramaSugar 配信開始！,2026-06-14,https://prtimes.jp/main/html/rd/p/000000001.000184901.html
部長,国立大学法人岡山大学,【岡山大学】オタワ大学訪問団が岡山大学鹿田キャンパスを訪問,2026-06-13,https://prtimes.jp/main/html/rd/p/000004073.000072793.html
部長,国立大学法人岡山大学,【岡山大学】「理工系進路を考えるセミナーin岡山2026」を実施しました,2026-06-13,https://prtimes.jp/main/html/rd/p/000004071.000072793.html
部長,かんたん株式会社,【新刊発売】『縁の下の力持ちが消える日』,2026-06-12,https://prtimes.jp/main/html/rd/p/000000001.000184905.html
部長,M&Aキャピタルパートナーズ,【M＆Aご成約】障がい者福祉事業STORIESと病院事業運営 桜十字のM＆Aを支援,2026-06-12,https://prtimes.jp/main/html/rd/p/000000515.000051639.html
部長,株式会社日本計画研究所,【JPIセミナー】「東北電力（株）の発電事業戦略と燃料調達から電力販売までのバリューチェーン全体最適」6月29日(月)＜東京開催＞,2026-06-12,https://prtimes.jp/main/html/rd/p/000001810.000042328.html
部長,NPO法人　生態会,東西のスタートアップ支援NPOによる、特別イベント開催！生態会が取材分析した「スタートアップの資金調達、その変化」とは？,2026-06-12,https://prtimes.jp/main/html/rd/p/000000030.000052187.html
部長,TOPPANホールディングス株式会社,TOPPANとファンケル、早稲田実業学校高等部の吹奏楽部員に体表温を色で見える化する「示温シール」を試験提供,2026-06-12,https://prtimes.jp/main/html/rd/p/000001910.000033034.html
部長,株式会社ファンケル,ファンケルとTOPPAN、早稲田実業学校高等部の吹奏楽部員に体表温を色で見える化する「示温シール」を試験提供,2026-06-12,https://prtimes.jp/main/html/rd/p/000001557.000017666.html
部長,アスエネ株式会社,アスエネ、東証プライム上場企業のサステナビリティ推進者が集う「第2回 ASUENE Sustainability Roundtable」を開催,2026-06-12,https://prtimes.jp/main/html/rd/p/000000704.000058538.html
部長,株式会社サンクゼール,サンクゼール、長野工場（NAGANO Production Base）稼働開始。効率的且つ生産性の高い工場設備で収益性の向上へ寄与,2026-06-12,https://prtimes.jp/main/html/rd/p/000000199.000158568.html
部長,広島県,広島県、スタートアップとともに自治体課題の解決に挑む「The Meet 2026」始動 ─ 累計926提案・93採択、実装・全国展開の実績も,2026-06-12,https://prtimes.jp/main/html/rd/p/000000677.000013653.html
部長,株式会社アーベルソフト,埼玉県秩父市と「地域活性化起業人」社員派遣に関する業務委託を締結,2026-06-12,https://prtimes.jp/main/html/rd/p/000000006.000166301.html
部長,Aoba-BBT,【BBT経営塾 節目の通算第50期 開講記念】北國銀行・米谷治彦社長 特別対談セミナー「営業一筋30年から社長へ――『学習する組織』への変革と集合知の経営実践」,2026-06-12,https://prtimes.jp/main/html/rd/p/000000431.000059894.html
部長,東武トップツアーズ株式会社,【産学連携】東武トップツアーズ×早稲田大学　「スポーツホスピタリティに関する共同研究」契約を締結,2026-06-12,https://prtimes.jp/main/html/rd/p/000000409.000072120.html
部長,ポーターズ株式会社,『PORTERS DAY 2026』登壇者第2弾を公開　タイズ社・フェローシップ社からの登壇が決定,2026-06-12,https://prtimes.jp/main/html/rd/p/000000237.000033277.html
部長,株式会社アトミテック,【開催報告】アトミテック、クレディセイフ企業情報と共催で委託先・取引先リスク管理のセミナーを開催,2026-06-12,https://prtimes.jp/main/html/rd/p/000000028.000037919.html
部長,地方独立行政法人大阪府立病院機構大阪国際がんセンター,大阪国際がんセンター、より患者さんの負担の少ない手術ロボット「ダビンチSP」を導入,2026-06-12,https://prtimes.jp/main/html/rd/p/000000005.000179627.html
部長,株式会社V,株式会社V、第6回 XR・メタバース総合展へ巨大ブースを出展。次世代市場への導入を徹底解説！！,2026-06-12,https://prtimes.jp/main/html/rd/p/000000176.000049339.html
部長,シーホース三河,西田優大選手が短冊に誓った「タイトルを獲る」の決意！シーホース三河が安城市長を表敬訪問、新アリーナとB.PREMIERへ向け飛躍誓う,2026-06-12,https://prtimes.jp/main/html/rd/p/000001145.000097825.html
部長,株式会社日本総険,【総務・人事・経理Week】「AI時代の保険」を深掘り。DMM総務部長×上場保険仲立人がライブコンサル,2026-06-12,https://prtimes.jp/main/html/rd/p/000000016.000123544.html
部長,株式会社Emooove,新時代の営業を提案するEmooove、広告費の大きい事業会社のマーケティング責任者を開拓する営業代行サービス『ADハント』をリリース,2026-06-12,https://prtimes.jp/main/html/rd/p/000000168.000149623.html
部長,株式会社テックビズ,【オンライン開催】6月23日（火）19:30~ マネジメント層が語るLT会「TECHBIZ MEETUP! / Early Summer 2026 〜フリーランスとして長く活躍するには？〜」開催,2026-06-12,https://prtimes.jp/main/html/rd/p/000000069.000126520.html
部長,ソニーマーケティング株式会社,森七菜主演、森義仁監督作品 短編映画『OPTI』6/13（土）より全国のソニーストアで上映！7/12（日）よりAmazon Prime Videoで独占配信開始！,2026-06-12,https://prtimes.jp/main/html/rd/p/000000459.000000401.html
部長,イチニ株式会社,南あわじ市長・守本憲弘氏が自ら地元の魅力をアピールすべく、YouTube番組『首長と○○やってみた』で淡路人形浄瑠璃にチャレンジ！,2026-06-12,https://prtimes.jp/main/html/rd/p/000000331.000019431.html
部長,株式会社新潮社,『少女終末旅行』『お前はまだグンマを知らない』など完結25作品が「くらげバンチ」にて全話無料公開！【コミックバンチ25周年記念】,2026-06-12,https://prtimes.jp/main/html/rd/p/000003033.000047877.html
部長,株式会社タイムレス,【新店舗】百貨店出店数No.1の株式会社タイムレスが流山おおたかの森S.C.に「総合買取サロン タイムレス 流山おおたかの森S.C.店」を6月19日（金）オープン！全国48店舗目 千葉県4店舗目！,2026-06-12,https://prtimes.jp/main/html/rd/p/000000088.000146306.html
部長,コカ・コーラ ボトラーズジャパンホールディングス株式会社,コカ・コーラ ボトラーズジャパン、令和7年度「緑化功労者林野庁長官賞」を受賞,2026-06-12,https://prtimes.jp/main/html/rd/p/000000330.000053655.html
部長,積水化学工業株式会社,積水化学工業、「SUUMO AWARD 2026」で優秀賞2年連続受賞、今年は「品質と価格のバランス部門」で評価,2026-06-12,https://prtimes.jp/main/html/rd/p/000000322.000099121.html
部長,NPO法人ZESDA,【ZESDA通信Vol.41（2026年5月号）】瀬崎理事が世界最大の学生向けビジネスアイデアコンテストの審査に参加。世界の学生起業家から見えた日本の現実と、これからのプロデューサーシップ,2026-06-12,https://prtimes.jp/main/html/rd/p/000000130.000113255.html
部長,パーソルイノベーション株式会社,【2026年6月23日（火）13:00～14:00開催】パーソルグループ2社による採用業務の課題解決に向けたオンラインセミナーを開催,2026-06-12,https://prtimes.jp/main/html/rd/p/000000698.000071591.html
部長,KPMGコンサルティング株式会社,【セミナーのお知らせ】IT統制は、なぜ維持できなくなるのか ― ID管理を起点に見直す監査対応の前提 ―,2026-06-12,https://prtimes.jp/main/html/rd/p/000000377.000088324.html
部長,株式会社シード・プランニング,【11/20（金）開催決定】ATS Tokyo 2026今年はシェラトン都ホテル東京,2026-06-12,https://prtimes.jp/main/html/rd/p/000000120.000109717.html
部長,プレミアアンチエイジング株式会社,これまでは両立が難しかった「高い角栓洗浄力」と「肌へのやさしさ」を実現する「角栓粉砕テクノロジー（特許出願中）」を開発,2026-06-12,https://prtimes.jp/main/html/rd/p/000000197.000014975.html
部長,株式会社ビズリーチ,HRMOSシリーズ、提供開始から10年,2026-06-12,https://prtimes.jp/main/html/rd/p/000000123.000127310.html
部長,一般社団法人未来社会デザイン機構,学生の創造力で観光の未来を実装する「未来社会デザインコンテスト2026」開催！,2026-06-12,https://prtimes.jp/main/html/rd/p/000000005.000177337.html
部長,株式会社ALL CONNECT,第1回「WiFi片手に、日本をめぐる。〜令和の伊能忠敬プロジェクト〜」通信実地検証連載始動！離島・種子島で4回線を同時実測、洞窟で最後まで生き残ったのは「楽天モバイル」,2026-06-12,https://prtimes.jp/main/html/rd/p/000000226.000070245.html
部長,株式会社パワー・インタラクティブ,【無料ウェビナー】『kubell社に学ぶ 事業貢献するデータマネジメント組織の構築と進化』を、7月22日、7月23日に開催,2026-06-12,https://prtimes.jp/main/html/rd/p/000000199.000102331.html
部長,テレビ大阪株式会社,サッカー元日本代表・本並健治とうめきた“天空おっさんぽ”！大阪で 高級タワマンへ！丸山桂里奈との馴れ初め秘話＆Jリーガー時代のモテ伝説まで激白,2026-06-12,https://prtimes.jp/main/html/rd/p/000002684.000020945.html
部長,株式会社immedio,【6/24オフライン開催】100本の事例が証明した、事業を動かす導入事例の作り方。immedio×LayerXが語る、商談・受注を最大化するコンテンツ戦略とオフレコ舞台裏,2026-06-12,https://prtimes.jp/main/html/rd/p/000000297.000106428.html
部長,株式会社新経営サービス,「3時間で後継者・幹部を経営者として成熟させる 東洋思想にみる「後継者育成」の技術」セミナーを、2026年7月9日に愛知で開催,2026-06-12,https://prtimes.jp/main/html/rd/p/000000077.000065378.html
部長,国立大学法人岡山大学,【岡山大学】岡山大学総合技術部と分子科学研究所が合同研修会～研究基盤を支える技術人材の高度化と連携強化を推進～,2026-06-12,https://prtimes.jp/main/html/rd/p/000004067.000072793.html
部長,株式会社イノシア,【開催レポート】全国から約90施設・260名の医療従事者が熱狂！国内最大規模の看護DXイベント「第1回 チームコンパスユーザー交流会」を開催〜次世代のチーム医療と働き方改革の最前線〜,2026-06-12,https://prtimes.jp/main/html/rd/p/000000011.000118646.html
部長,株式会社ロイヤルマイル,【新宿】マスター・オブ・ウイスキー静谷和典が手掛けるクラシックで重厚なオーセンティックバー「BAR LAST WORD（バー・ラストワード）」が2026年6月13日(土)グランドオープン！,2026-06-12,https://prtimes.jp/main/html/rd/p/000000104.000145570.html
部長,株式会社J.I developer,【登壇レポート】弊社代表の嶋﨑がピッチイベントに登壇しました。〜AIプロダクト「J-smart足場図面」で創る建設業のNew Standard〜,2026-06-11,https://prtimes.jp/main/html/rd/p/000000004.000181309.html
部長,i Management株式会社,桜井美帆原作「セレブのカバンはなぜ小さいのか お金と幸せの秘密ルール」アニメーション映画化決定,2026-06-11,https://prtimes.jp/main/html/rd/p/000000007.000091648.html
部長,REBASE株式会社,CLUB REBASE、都市対抗野球大会東京都二次予選開幕、代表5枠を懸けた戦いへ,2026-06-11,https://prtimes.jp/main/html/rd/p/000000053.000143050.html
部長,日本人材ニュース,人事専門誌「日本人材ニュース」、外資系企業の人事部長向け特別号の発行決定,2026-06-11,https://prtimes.jp/main/html/rd/p/000000115.000118301.html
部長,公益社団法人日本WHO協会,認定NPO法人CHARM事務局長と大阪市立総合医療センター 感染症内科部長が登壇！ だれひとり取り残されない共生社会「関西グローバルヘルス(KGH)の集い 」オンラインセミナー開催,2026-06-11,https://prtimes.jp/main/html/rd/p/000000003.000139257.html
部長,株式会社スマートドライブ,6/30（火）開催『Mobility Transformation 2026』Closing Keynote 『THE MODEL』 ジャパン・クラウド・コンサルティング 代表取締役社長・福田氏 登壇,2026-06-11,https://prtimes.jp/main/html/rd/p/000000183.000013779.html
部長,株式会社ＥＸＩＤＥＡ,【6/24 登壇】「SEOコンテンツの量産は効かない？」自社メディアで実証、ゼロクリック時代に効く「ブランドSEO戦略」を解説,2026-06-11,https://prtimes.jp/main/html/rd/p/000000232.000041581.html
部長,前田工繊株式会社,執行役員の異動に関するお知らせ,2026-06-11,https://prtimes.jp/main/html/rd/p/000000201.000063246.html
部長,UPWARD株式会社,UPWARD、朝日機材株式会社の導入事例を公開,2026-06-11,https://prtimes.jp/main/html/rd/p/000000197.000015260.html
部長,東京海上アセットマネジメント株式会社,運用エキスパート人材採用をはじめとした運用力強化への取り組み,2026-06-11,https://prtimes.jp/main/html/rd/p/000000040.000109723.html
部長,森永乳業株式会社,水源涵養を通じた水資源保全と地域共生の推進をめざして『北海道佐呂間町の植樹による水資源保全に向けた取り組みに参画』,2026-06-11,https://prtimes.jp/main/html/rd/p/000001473.000021580.html
部長,株式会社ゴールドオンライン,"6月20日（土）15時よりオンライン開催！注目が高まる「カンボジア不動産」 ""初めに学ぶべきリスク""と""騙されないための重要ポイント""",2026-06-11,https://prtimes.jp/main/html/rd/p/000000133.000030719.html
部長,ＳＭＡＳ（住友三井オートサービス）,住友三井オートサービスとサミットエナジー、EV×エネルギー分野における共同実証を開始,2026-06-11,https://prtimes.jp/main/html/rd/p/000000020.000168291.html
部長,株式会社OPENBOOK,投資特化メディア「OPENBOOK」、6月15日より週5日YouTube番組配信開始,2026-06-11,https://prtimes.jp/main/html/rd/p/000000005.000182704.html
部長,一般社団法人LBMA Japan,「ロケーションビジネス＆マーケティング EXPO2026」全25セッションのアーカイブ配信を開始,2026-06-11,https://prtimes.jp/main/html/rd/p/000000044.000055226.html
部長,関西大学,◆関西大学体育会サッカー部から新たなJリーガーが誕生！◆ 髙橋 哲也さんが川崎フロンターレに入団内定 ～圧倒的スピードと高さで最終ラインを支配するディフェンダー～,2026-06-11,https://prtimes.jp/main/html/rd/p/000000290.000013058.html
部長,TechMagic株式会社,【無料ウェビナー開催のお知らせ】調理ロボット「I-Robo 2」を使い倒して見えた、厨房改革の答え,2026-06-11,https://prtimes.jp/main/html/rd/p/000000108.000046356.html
部長,株式会社エコリング,災害時の迅速な物資支援を実現するため、広島県と連携協定を締結,2026-06-11,https://prtimes.jp/main/html/rd/p/000000036.000081295.html
部長,株式会社アイアットOEC,株式会社アイアットOEC、CRAFT PORTとの「@pocket開発・支援パートナー」契約締結を発表,2026-06-11,https://prtimes.jp/main/html/rd/p/000000038.000085668.html
部長,日本山村硝子株式会社,ペットボトルキャップ再資源化の取り組み（RIN）で「第35回兵庫県環境にやさしい事業者賞」を受賞,2026-06-11,https://prtimes.jp/main/html/rd/p/000000170.000055093.html
部長,神奈川県,かながわジュニアスターズ５期生選考会「スポーツ競技体験会」、「スポーツ能力測定会」を実施します！,2026-06-11,https://prtimes.jp/main/html/rd/p/000001593.000108051.html
部長,アイリスオーヤマ株式会社,アイリスオーヤマ、東京都と防災協定を締結,2026-06-11,https://prtimes.jp/main/html/rd/p/000000897.000019955.html
部長,全国新スマート物流推進協議会,第２回 フェーズフリー型物流インフラ実現会議を開催,2026-06-11,https://prtimes.jp/main/html/rd/p/000000016.000124089.html
部長,ニッコー・ホテルズ・インターナショナル,【ニッコースタイル名古屋】新総支配人に布施 俊和が就任,2026-06-11,https://prtimes.jp/main/html/rd/p/000004249.000002213.html
部長,株式会社ウェル・アイ,【無料オンラインセミナー開催】高年齢者の労災防止、企業が押さえるべきポイントを健康経営の第一人者・岡田 邦夫 氏が解説,2026-06-11,https://prtimes.jp/main/html/rd/p/000000014.000161375.html
部長,花王株式会社（花王MKニュース）,花王『しずかなおそうじ』が、「YouTube Works Awards Japan 2026」にて最高賞である「Grand Prix」を受賞,2026-06-11,https://prtimes.jp/main/html/rd/p/000001841.000009276.html
部長,株式会社ジーデップ・アドバンス,ジーデップ・アドバンス、DDNより「Growth Excellence Award」を受賞,2026-06-11,https://prtimes.jp/main/html/rd/p/000000024.000019489.html
部長,株式会社イプロス,"【AI時代だからこそ“人間力”で繋がる】通常5,000円が無料に。次のビジネスを創出する「夏の決裁者大交流会」を7/29(水)の「イプロスAI 2026 夏」で初開催！",2026-06-11,https://prtimes.jp/main/html/rd/p/000000163.000001332.html
部長,株式会社Lirem,株式会社エクシング、次世代の「企画職」発掘を目的とした1dayインターンシップを開催,2026-06-11,https://prtimes.jp/main/html/rd/p/000000015.000160334.html
部長,IVS,IVS2026、注目セッションの第二弾を発表。ノーベル化学賞受賞 北川進氏、京都府知事 西脇隆俊氏、衆議院議員 木原誠二氏、田端信太郎氏など最前線の起業家・投資家・経営者・政策担当者が登壇,2026-06-11,https://prtimes.jp/main/html/rd/p/000000222.000059319.html
部長,スタディプラス,６月18日に開催「Studyplus Agenda 2026 SS ～いま考えるべき教育と経営の論点～」,2026-06-11,https://prtimes.jp/main/html/rd/p/000000338.000047308.html
部長,株式会社グリーンエナジー&カンパニー,グリーンエナジー＆カンパニー、未来の成長を牽引する新組織体制を発表,2026-06-11,https://prtimes.jp/main/html/rd/p/000000022.000071823.html
部長,DYM,「物流“現場利益”改善セミナー」元・花王ロジスティクス事業部長を迎え、倉庫・配送・共同配送の収益改善を実現する、現場起点の実務ノウハウを解説。DYMエグゼパート事業部主催で大阪にて開催,2026-06-11,https://prtimes.jp/main/html/rd/p/000000486.000027235.html
部長,ソーシャルデータバンク株式会社,ソーシャルデータバンク株式会社、AI時代の広告×LINE運用による「LTV最大化」をテーマにオンラインセミナーを開催,2026-06-11,https://prtimes.jp/main/html/rd/p/000000136.000032386.html
部長,株式会社ロカオプ,【無料オンラインセミナー】Google AI（GEO）×Instagramで勝つ！飲食店の「選ばれる」最新集客術～グルメサイト依存から脱却！AI時代に飲食店が今やるべき対策とは～　6/24（水）開催,2026-06-11,https://prtimes.jp/main/html/rd/p/000000120.000040797.html
部長,株式会社友伸エンジニアリング,作業着を“世界にひとつだけの職人デニム”に育てる「職人デニムプロジェクト」始動,2026-06-11,https://prtimes.jp/main/html/rd/p/000000004.000166984.html
部長,学校法人栗本学園,名古屋商科大学 夏のオープンキャンパス第一弾を開催高校生がAI時代に求められる「考える力」を育むケースメソッド教育を体験,2026-06-11,https://prtimes.jp/main/html/rd/p/000000376.000085831.html
部長,株式会社いえらぶGROUP,【3社共催セミナー】「問い合わせ対応が多い不動産管理会社へ『揉めない・長引かせない・属人化させない』～不動産管理会社が取り組むべき顧客接点の全体設計～」,2026-06-11,https://prtimes.jp/main/html/rd/p/000000796.000008550.html
部長,日本人材ニュース,2026年6月の書籍紹介「著者が語る」を発表～外国人材マネジメント、HRBP、AI採用,2026-06-11,https://prtimes.jp/main/html/rd/p/000000113.000118301.html
部長,株式会社オンワードホールディングス,オンワードグループ、5月26日（火）に「2026年夏対策 メディア向け説明会」を開催,2026-06-11,https://prtimes.jp/main/html/rd/p/000000254.000033942.html
部長,港区,【東京都港区】港区、東京ガス株式会社、クレアトゥラ株式会社は、脱炭素活動の取組推進によるJ-クレジット創出に関する連携協定を締結しました,2026-06-11,https://prtimes.jp/main/html/rd/p/000000118.000140793.html
部長,株式会社ラスイート,【うめきた温泉 蓮 Wellbeing Park】6/26 提携医療機関「医誠会国際総合病院」と共同で第14回健康セミナーを開催,2026-06-11,https://prtimes.jp/main/html/rd/p/000000509.000024670.html
部長,株式会社mento,mento マネジメントAI、シチズン時計株式会社へ提供開始,2026-06-11,https://prtimes.jp/main/html/rd/p/000000082.000048788.html
部長,株式会社講談社,人類初！地上から400km離れた宇宙で漫画を描く『宇宙兄弟』×「Mission: SPACE COMIC」を発表,2026-06-11,https://prtimes.jp/main/html/rd/p/000008530.000001719.html
部長,ADVATEC,音声AI医療カルテ作成支援サービス『コエカル』を正式リリース,2026-06-11,https://prtimes.jp/main/html/rd/p/000000013.000072949.html
部長,株式会社ベルテクノス,複合機（コピー機）相談の27.0%が「開業時の新設相談」｜OFFICE110が実態調査を公開,2026-06-11,https://prtimes.jp/main/html/rd/p/000000047.000039355.html
部長,GPM,【姫路初】移動を“一生モノの物語”へ。地方創生モビリティ・都市型ハイヤー「CLoVERハイヤー」が、世界遺産の街・姫路で事業を開始！,2026-06-11,https://prtimes.jp/main/html/rd/p/000000013.000132186.html
部長,ビースタイルグループ,少子化対策に“子ども・子育て支援金”は有効？　お子さんがいる女性54.4％が「効果的」と回答,2026-06-11,https://prtimes.jp/main/html/rd/p/000001127.000003176.html
部長,GPM,【姫路発】日本の伝統美を、国内外の観光客へ。富裕層向けオーダーメイド旅行サービス「CLoVERジャーニーズジャパン」が、事業を開始！,2026-06-11,https://prtimes.jp/main/html/rd/p/000000015.000132186.html
部長,株式会社ジェイック,「ジェイック 就職カレッジ®」集団面接会の対面開催を6年ぶりに本格再開 － AI・Web面接時代だからこそ、“直接会って理解し合う就活”の価値を再提案 －,2026-06-11,https://prtimes.jp/main/html/rd/p/000000418.000060461.html
部長,三菱地所リアルエステートサービス株式会社,【オフィス移転フォーラム2026開催】 ～データで掴む移転の好機と成功に導く実務、人が集まるオフィスの作り方～,2026-06-11,https://prtimes.jp/main/html/rd/p/000000187.000102049.html
部長,IRISデータラボ株式会社,ＩＲＩＳデータラボ株式会社、「地域特産物マーケティングサミット2026」を6月24日（水）にオンライン開催,2026-06-11,https://prtimes.jp/main/html/rd/p/000000175.000098400.html
部長,特定非営利活動法人アソビノマド,"""子どもを変えようとする限り、支援者は燃え尽きる""――児童精神科医・本田秀夫氏らが語る『支援者が自分を責めずに続けていける子ども支援』を、6月27日（土） 東京・日本橋＋オンラインで開催",2026-06-11,https://prtimes.jp/main/html/rd/p/000000002.000184960.html
部長,味の素株式会社,2人に1人が経験する「応援熱中症」対策の啓発を目指し「応援する人の応援団長」ティモンディさんが熱血授業！味の素㈱「アクアソリタ®『応援熱中症』対策プロジェクト」メディア発表会を開催,2026-06-10,https://prtimes.jp/main/html/rd/p/000000171.000092524.html
部長,ユーソナー株式会社,ユーソナー、「マーケティングWeek夏2026-MaS-」にブース出展～来場者特典、小林涼子さん経営AGRIKO社とのコラボノベルティプレゼント～,2026-06-10,https://prtimes.jp/main/html/rd/p/000000160.000005101.html
部長,株式会社スマートドライブ,6/30（火）開催の『Mobility Transformation 2026』にあいおいニッセイ同和損害保険、理事 商品・CSV×DX企画部長・安本氏が登壇,2026-06-10,https://prtimes.jp/main/html/rd/p/000000182.000013779.html
部長,関西日仏学館,「伝統工芸 日仏の交差する視点」～フランス・日本の専門家と考える 伝統工芸におけるデジタル化・海外展開・継承から価値創出へ～6/18(木) 京都でセミナー＆交流会開催,2026-06-10,https://prtimes.jp/main/html/rd/p/000000010.000110364.html
部長,大阪エヴェッサ,令和8年度連絡帳の寄贈および市長感謝状贈呈式出席のご報告,2026-06-10,https://prtimes.jp/main/html/rd/p/000000295.000045254.html
部長,関西外国語大学,【関西外国語大学】32カ国・地域からの留学生451人の修了式を挙行し、履修証書を授与しました,2026-06-10,https://prtimes.jp/main/html/rd/p/000000087.000151397.html
部長,水ing株式会社,水みらい広島代表取締役社長交代のお知らせ,2026-06-10,https://prtimes.jp/main/html/rd/p/000000120.000134915.html
部長,全国大学生活協同組合連合会,大学生協だからできる環境活動とは？ 全国環境セミナー2026（オンライン）を開催,2026-06-10,https://prtimes.jp/main/html/rd/p/000000036.000173187.html
部長,U.S,U.Sinc、第47回 日本BtoB広告賞をW受賞,2026-06-10,https://prtimes.jp/main/html/rd/p/000000049.000059187.html
部長,一般社団法人日本金融教育支援機構,第4回「FESコンテスト® Supported by ゆうちょ銀行」6月15日（月）エントリー受付開始！,2026-06-10,https://prtimes.jp/main/html/rd/p/000000038.000165189.html
部長,水道機工株式会社,能登半島地震などの災害支援現場の声を反映し開発 非常災害用造水装置の新製品「スイオー セイフティ U」を販売開始,2026-06-10,https://prtimes.jp/main/html/rd/p/000000032.000141633.html
部長,ネッスー株式会社,こども・子育て支援スタートアップと、食品卸・メーカーの共創による「未利用食品の活用推進コンソーシアム」を設立,2026-06-10,https://prtimes.jp/main/html/rd/p/000000059.000113664.html
部長,オイシーズ株式会社,【第３回ロケ弁大賞「金賞」】を受賞！金子半之助の粋で豪快な「江戸前天丼弁当」,2026-06-10,https://prtimes.jp/main/html/rd/p/000000139.000048178.html
部長,株式会社ディー・クエスト,【参加無料7/9開催】「改正公益通報者保護法から考える『通報者ファースト』と濫用的通報対応」法務・コンプライアンス・内部通報担当者向けDQシンポジウム,2026-06-10,https://prtimes.jp/main/html/rd/p/000000012.000055325.html
部長,ONSOH株式会社,ONSOH、FUNDINNOで資金調達を開始,2026-06-10,https://prtimes.jp/main/html/rd/p/000000001.000184956.html
部長,株式会社KYO-MAX,スピロ(Spiro)社、次なる成長段階を率いるグループCEOに、元インドファースト・エナジーCEOのアナント・バジャティヤ氏を任命,2026-06-10,https://prtimes.jp/main/html/rd/p/000000003.000180990.html
部長,株式会社ナリス化粧品,ナリス化粧品、男性育休取得率約8割,2026-06-10,https://prtimes.jp/main/html/rd/p/000000494.000025614.html
部長,株式会社バイウィル,【無料セミナー】国連『CMO BLUEPRINT』と主要広告アワードから紐解く、マーケ×サステナ部門の共創戦略,2026-06-10,https://prtimes.jp/main/html/rd/p/000000459.000013100.html
部長,J:COM,－地方大会で躍動する球児たちを応援－ 全国高校野球選手権14都道府県15大会 300試合以上を「J:COMチャンネル」で生中継,2026-06-10,https://prtimes.jp/main/html/rd/p/000001903.000007676.html
部長,中外鉱業株式会社,「ブレイクマイケース」より、まんまる可愛いぬいぐるみ「もちころりん」が新登場！店舗別BOX特典缶バッジは各部署の部長ら全6種類！,2026-06-10,https://prtimes.jp/main/html/rd/p/000000792.000059072.html
部長,日本人材ニュース,2026年6月の「人材採用動向レポート」を発表～新卒採用、マーケティング職の中途採用の最新トレンドを解説,2026-06-10,https://prtimes.jp/main/html/rd/p/000000114.000118301.html
部長,アイオイクス株式会社,アイオイクス、AI検索での自社の「引用・推奨」状況を可視化する新サービス「LLMO診断（Webコンテンツ診断）」を提供開始,2026-06-10,https://prtimes.jp/main/html/rd/p/000000029.000000113.html
部長,公益財団法人大阪産業局,【6/10発行】SF映画の世界が現実に！？未来を変える技術に迫る『＜祝25周年＞Bplatz press（ビープラッツプレス）』6月号！,2026-06-10,https://prtimes.jp/main/html/rd/p/000000230.000104413.html
部長,マイキャリア株式会社,アイ工務店、AI採用担当者「worktalk」を導入。24時間365日の求職者対応で自社採用を強化,2026-06-10,https://prtimes.jp/main/html/rd/p/000000008.000126850.html
部長,クリエアナブキ,移住Uターン転職支援動画「自分を、つくりなおそう」を公開,2026-06-10,https://prtimes.jp/main/html/rd/p/000000092.000030286.html
部長,株式会社インフォマート,【建設業のDXとAI活用に関する実態調査】DX未着手は2～3割、生成AIの業務利用は3割にとどまる,2026-06-10,https://prtimes.jp/main/html/rd/p/000000864.000013808.html
