media,article_url,publish_date,client_name,caption_raw,classification,company,dept_title,name
EnterpriseZine,https://enterprisezine.jp/article/detail/24712,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/50581,,,ヤマト運輸株式会社 コーポレートコミュニケーション部　柴氏,regex_ok,ヤマト運輸株式会社,コーポレートコミュニケーション,部 柴
EnterpriseZine,https://enterprisezine.jp/article/detail/24714,,,株式会社コンカー 代表取締役社長 橋本祥生氏,regex_ok,株式会社コンカー,代表取,締役社長 橋本祥生
EnterpriseZine,https://enterprisezine.jp/article/detail/24714,,,三井住友カード株式会社 代表取締役社長 佐々木丈也氏,regex_ok,三井住友カード株式会社,代表取,締役社長 佐々木丈也
EnterpriseZine,https://enterprisezine.jp/article/detail/24714,,,ビザ・ワールドワイド・ジャパン株式会社 法人ソリューションズ 本部長 松田海氏,regex_ok,ビザ・ワールドワイド・ジャパン株式会社,法人ソリューションズ 本部長,松田海
EnterpriseZine,https://enterprisezine.jp/article/detail/24714,,,株式会社朝日新聞社 コーポレート本部 経営企画ユニット 主査 祖父江開斗氏,regex_ok,株式会社朝日新聞社,コーポレート本部 経営企画ユニット,主査 祖父江開斗
EnterpriseZine,https://enterprisezine.jp/article/detail/24714,,,（左から）株式会社石垣 企画推進部 情報システム課 課長 中村晋氏,regex_ok,株式会社石垣,企画推進部 情報システム課 課長,中村晋
EnterpriseZine,https://enterprisezine.jp/article/detail/24714,,,株式会社 ファーストリテイリング グローバル計画管理部 統括部長 杉崎克宏氏,regex_ok,株式会社,ファーストリテイリング グローバル計画管理部,統括部長 杉崎克宏
ECzine,https://markezine.jp/article/detail/75910,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/75880,,,横浜DeNAベイスターズ　今野 友紀子氏,needs_ai,,,
ECzine,https://markezine.jp/article/detail/75880,,,横浜DeNAベイスターズ　吉田 茉優氏,needs_ai,,,
ECzine,https://markezine.jp/article/detail/76107,,,株式会社日本百貨店 代表取締役社長 浮ケ谷祥氏,regex_ok,株式会社日本百貨店,代表取締役社長 浮ケ,谷祥
ECzine,https://markezine.jp/article/detail/76225,,,ラッシュジャパン合同会社　真嶋 望氏,regex_ok,ラッシュジャパン合同会社,,真嶋 望
ECzine,https://markezine.jp/article/detail/76225,,,ラッシュジャパン合同会社　山下 夏子氏,regex_ok,ラッシュジャパン合同会社,,山下 夏子
ECzine,https://markezine.jp/article/detail/76568,,,株式会社ゼンリン ビジネス企画室 ビジネス企画部 EC企画課 課長 山口朋希氏,regex_ok,株式会社ゼンリン,ビジネス企画室 ビジネス企画部 EC企画課 課長,山口朋希
ECzine,https://markezine.jp/article/detail/76570,,,ジュピターショップチャンネル株式会社　EC本部 ソーシャルコマース部 部長　池田大輔氏,regex_ok,ジュピターショップチャンネル株式会社,EC本部 ソーシャルコマース部,部長 池田大輔
ECzine,https://markezine.jp/article/detail/76571,,,コマースメディア　船木 裕美氏,needs_ai,,,
ECzine,https://markezine.jp/article/detail/76572,,,ラクスル株式会社　高須 亮氏,regex_ok,ラクスル株式会社,,高須 亮
ECzine,https://markezine.jp/article/detail/76381,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/75607,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/76603,,,株式会社良品計画 取締役上席執行役員 宮澤高浩氏,regex_ok,株式会社良品計画,取締役上席執行役員,宮澤高浩
ECzine,https://markezine.jp/article/detail/76681,,,株式会社ワイヤードビーンズ　三浦 英教氏,regex_ok,株式会社ワイヤードビーンズ,,三浦 英教
ECzine,https://markezine.jp/article/detail/76708,,,Shopify Japan株式会社 カントリーマネージャー 馬場道生氏,regex_ok,Shopify Japan株式会社,カントリーマネージャー,馬場道生
ECzine,https://markezine.jp/article/detail/76614,,,株式会社アンドエスティHD DX本部 部長 兼 株式会社アンドエスティ プラットフォーム開発部長 飯塚 将司氏,regex_ok,株式会社アンドエスティHD,DX本部 部長 兼 株式会社アンドエスティ プラットフォーム開発部長,飯塚 将司
ECzine,https://markezine.jp/article/detail/76614,,,ZETA株式会社　取締役上級副社長CTO 博士 （情報科学）　出張 純也氏,regex_ok,ZETA株式会社,取締役上級副社長CTO 博士 （情報科学）,出張 純也
ECzine,https://markezine.jp/article/detail/76764,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/76783,,,実演販売士　キングダム中野氏,needs_ai,,,
ECzine,https://markezine.jp/article/detail/76781,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/76782,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/76785,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/76786,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/76787,,,株式会社ベルーナ　制作室 室長　新井 孝史氏,regex_ok,株式会社ベルーナ,制作室 室長,新井 孝史
ECzine,https://markezine.jp/article/detail/76784,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/76826,,,LINEヤフー株式会社　コマースドメイン ショッピングSBU 統括本部長　杉本 務氏,regex_ok,LINEヤフー株式会社,コマースドメイン ショッピングSBU 統括本部長,杉本 務
ECzine,https://markezine.jp/article/detail/76826,,,LINEヤフー株式会社　コマースドメイン ショッピングSBU プロダクト開発本部長　市丸 数明氏,regex_ok,LINEヤフー株式会社,コマースドメイン ショッピングSBU プロダクト開発本部長,市丸 数明
ECzine,https://markezine.jp/article/detail/76820,,,Google 日本法人 代表 奥山 真司氏,needs_ai,,,
ECzine,https://markezine.jp/article/detail/76820,,,Google 日本法人 YouTube Japan 代表 山川 奈織美氏,needs_ai,,,
ECzine,https://markezine.jp/article/detail/76816,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/76839,,,株式会社エーアンドエス　マーケティング課 課長　飯塚 泰輔氏,regex_ok,株式会社エーアンドエス,マーケティング課 課長,飯塚 泰輔
ECzine,https://markezine.jp/article/detail/76839,,,株式会社トゥモローランド　デジタルコミュニケーション部 部長　上田 知弘氏,regex_ok,株式会社トゥモローランド,デジタルコミュニケーション部 部長,上田 知弘
ECzine,https://markezine.jp/article/detail/76846,,,TIS株式会社　デジタルイノベーション事業部　副事業部長 兼 エンタープライズサービス事業部　副事業部長　渡辺 啓之氏,regex_ok,TIS株式会社,デジタルイノベーション事業部 副事業部長 兼 エンタープライズサービス事業部 副事業部長,渡辺 啓之
ECzine,https://markezine.jp/article/detail/76825,,,secondz digital株式会社　代表取締役　板井龍也氏,regex_ok,secondz digital株式会社,代,表取締役 板井龍也
ECzine,https://markezine.jp/article/detail/76852,,,,no_caption,,,
