media,article_url,publish_date,company,dept_title,name
MarkeZine,https://markezine.jp/article/detail/49591,2025-12-11,レキットベンキーザー・ジャパン株式会社,マーケティング本部 コンシューマーエンゲージメントチーム,駒宮純貴
MarkeZine,https://markezine.jp/article/detail/49591,2025-12-11,レキットベンキーザー・ジャパン株式会社,マーケティング本部 ヘッドオブ コンシューマー エンゲージメント,大谷真輝人
MarkeZine,https://markezine.jp/article/detail/49591,2025-12-11,Septeni Japan株式会社,CXソリューション領域 LINE事業部 部門長,柏舘悠平
MarkeZine,https://markezine.jp/article/detail/49591,2025-12-11,Septeni Japan株式会社,CXソリューション領域 LINE事業部,横山美和子
HRzine,https://hrzine.jp/article/detail/7229,2025-12-11,株式会社ギフティ,STUDIO GIFTEE Manager,池田亜矢子
MarkeZine,https://markezine.jp/article/detail/50173,2025-12-11,Meltwater Japan株式会社,アカウントエグゼクティブ,髙橋諒
HRzine,https://hrzine.jp/article/detail/7229,2025-12-11,三井住友信託銀行株式会社,人事部 100周年プロジェクト担当 兼 採用チーム 上席調査役,桐生佳歩
MarkeZine,https://markezine.jp/article/detail/49988,2025-12-10,株式会社みずほ銀行,リテール・デジタル業務部 システム開発チーム 次長,玉井秀明
MarkeZine,https://markezine.jp/article/detail/49988,2025-12-10,株式会社NTTデータ,金融イノベーション本部 グローバルカスタマーサクセス室 コンサル＆セールス統括部 カスタマーコンサル担当 部長,福井裕也
MarkeZine,https://markezine.jp/article/detail/52699,2025-12-10,TTドコモビジネス株式会社,グロースマーケティング推進室 室長,徳田 泰幸
MarkeZine,https://markezine.jp/article/detail/76567,2025-12-10,独立行政法人情報処理推進機構（IPA）,セキュリティセンター 対処調整部 脆弱性対策グループ グループリーダー,板橋博之
MarkeZine,https://markezine.jp/article/detail/76576,2025-12-10,株式会社ウブン,アカウントコンサル部 部長,藤田 由来
Biz/Zine,https://bizzine.jp/article/detail/12109,2025-12-10,ソフトバンク株式会社,IT統括 AIテクノロジー本部 AI&データ事業推進統括部 Axross事業部 部長,藤原竜也
Biz/Zine,https://bizzine.jp/article/detail/12109,2025-12-10,双日株式会社,デジタル事業開発部 デジタル事業開発第三課 課長,宮脇俊介
MarkeZine,https://markezine.jp/article/detail/50010,2025-12-09,株式会社横浜銀行,デジタル戦略部 マーケティング戦略室 室長,安部宏樹
Biz/Zine,https://bizzine.jp/article/detail/12111,2025-12-09,株式会社三菱UFJフィナンシャル・グループ,リテール・デジタル企画部 カスタマーエクスペリエンス・デザイン室長,長谷川亘
MarkeZine,https://markezine.jp/article/detail/50133,2025-12-08,資生堂ジャパン株式会社,CSO,笹間靖彦
MarkeZine,https://markezine.jp/article/detail/76578,2025-12-08,アジアシンボルジャパントレーディング株式会社,ECセールス・マーケティングアシスタントマネージャー 川﨑,誠司
EnterpriseZine,https://enterprisezine.jp/article/detail/22533,2025-12-08,フジテック株式会社,専務執行役員 デジタルイノベーション本部長 CIO/CDO,友岡賢二
EnterpriseZine,https://enterprisezine.jp/article/detail/22533,2025-12-08,カシオ計算機株式会社,デジタルイノベーション本部長,虻川勝彦
MarkeZine,https://markezine.jp/article/detail/52723,2025-12-05,リコーITソリューションズ株式会社,デジタルサービス＆プロダクツ事業本部 事業推進センター CXS推進室 室長,山本敏弘
MarkeZine,https://markezine.jp/article/detail/76577,2025-12-05,アマゾンジャパン合同会社,Amazon Ads パートナー事業本部を統括する,金子 泰典
EnterpriseZine,https://enterprisezine.jp/article/detail/23114,2025-12-04,株式会社Quollio,Technologies VP of Corporate Marketing,阿部恵史
MarkeZine,https://markezine.jp/article/detail/50008,2025-12-03,サントリー株式会社,コミュニケーション本部戦略推進・CRM部長,馬場直也
MarkeZine,https://markezine.jp/article/detail/50008,2025-12-03,株式会社電通,第6マーケティング局 CXコンサルティング1部長,松林哲也
EnterpriseZine,https://enterprisezine.jp/article/detail/23202,2025-12-03,アルテリックス・ジャパン合同会社,ソリューションエンジニアリング リードセールスエンジニア,新郷美紀
MarkeZine,https://markezine.jp/article/detail/76503,2025-12-02,アマゾンジャパン合同会社,"Amazon Ads, Head of Growth Sales JP",伊勢谷直美
EnterpriseZine,https://enterprisezine.jp/article/detail/23018,2025-12-02,中外製薬株式会社,デジタルトランスフォーメーションユニット デジタル戦略企画部 部長,金谷和充
Biz/Zine,https://bizzine.jp/article/detail/12189,2025-12-02,清水建設株式会社,NOVARE イノベーションセンター ビジネスデザイングループ,榊原勲三
MarkeZine,https://markezine.jp/article/detail/52705,2025-12-01,株式会社LayerX,執行役員 CBO,鈴木 竜太
MarkeZine,https://markezine.jp/article/detail/76502,2025-12-01,株式会社ゴールドウイン,販売本部 EC販売部 エキスパート,都地大基
MarkeZine,https://markezine.jp/article/detail/49852,2025-11-28,アクセンチュア株式会社,"Associate Director, Accenture Song Data&AI",横井博行
MarkeZine,https://markezine.jp/article/detail/49923,2025-11-28,株式会社ファンケル,マーケティング推進統括オフィス 通販営業本部 戦略企画部 部長,石川 雅俊
MarkeZine,https://markezine.jp/article/detail/49923,2025-11-28,株式会社ゴルフダイジェスト・オンライン,ブランドコミュニケーション本部 本部長／エンゲージメント本部 本部長,加藤 裕稔
MarkeZine,https://markezine.jp/article/detail/49739,2025-11-27,味の素株式会社,バイオ＆ファインケミカル事業本部 スポーツ＆ヘルスニュートリション部 マーケティンググループ マネージャー,蘭洋介
MarkeZine,https://markezine.jp/article/detail/49739,2025-11-27,味の素株式会社,バイオ＆ファインケミカル事業本部 スポーツ＆ヘルスニュートリション部 マーケティンググループ,奥田千尋
Biz/Zine,https://bizzine.jp/article/detail/12268,2025-11-27,ANAホールディングス株式会社,未来創造室 チーム・モナリザ（陸CA） タレントマネジメント事業化プロジェクト プロジェクトディレクター,渡海朝子
Biz/Zine,https://bizzine.jp/article/detail/12293,2025-11-27,株式会社BIOTPOE,Branding Director／Transition Facilitator,松隈太翔
Biz/Zine,https://bizzine.jp/article/detail/12292,2025-11-26,株式会社BIOTOPE,Managing Partner / Business Designer,金安塁生
MarkeZine,https://markezine.jp/article/detail/76501,2025-11-25,株式会社ファミリーマート,デジタル事業本部 デジタル事業部部長 兼 CSO室,近藤大輔
EnterpriseZine,https://enterprisezine.jp/article/detail/23035,2025-11-25,株式会社オルトプラス,技術部／エンジニアマネージャー,浦谷和茂
MarkeZine,https://markezine.jp/article/detail/49598,2025-11-21,株式会社プレイド,Sales Team Sales Manager,内山正信
EnterpriseZine,https://enterprisezine.jp/article/detail/22826,2025-11-21,株式会社みんなの銀行／ゼロバンク・デザインファクトリー株式会社,データ戦略部 データディベロップメントグループ グループマネージャー,本嶋大嗣
MarkeZine,https://markezine.jp/article/detail/49905,2025-11-20,株式会社TOAI,デジタル戦略部 シニアマネージャー,渡邉 啓介
MarkeZine,https://markezine.jp/article/detail/52691,2025-11-20,株式会社みずほフィナンシャルグループ,デジタル戦略部 デジタル・AI推進室 テクノロジー開発チーム 担当次長,齋藤悠士
EnterpriseZine,https://enterprisezine.jp/article/detail/22777,2025-11-20,総務省サイバーセキュリティ統括官室,参事官補佐,中村公洋
MarkeZine,https://markezine.jp/article/detail/50042,2025-11-19,UHA味覚糖株式会社,ECセクション ECデパートメント デパートメントリーダー,川越 亮太
MarkeZine,https://markezine.jp/article/detail/50042,2025-11-19,日本グミ協会,名誉会長,武者 慶佑
MarkeZine,https://markezine.jp/article/detail/76497,2025-11-19,株式会社ラック,技術統括部 セキュアソリューションユニット EC・HRサービス部長,松本哲平
MarkeZine,https://markezine.jp/article/detail/76497,2025-11-19,株式会社ラック,技術統括部 セキュアソリューションユニット EC・HRサービス部 ECアカウントサービスグループマネジャー,金澤輝宏
EnterpriseZine,https://enterprisezine.jp/article/detail/22913,2025-11-19,株式会社メルカリ,DBREチーム,小山智之
MarkeZine,https://markezine.jp/article/detail/50105,2025-11-18,株式会社フリークアウト,High Impact Ads Division,中島 佳恵
MarkeZine,https://markezine.jp/article/detail/50105,2025-11-18,株式会社電通デジタル,"Dentsu Digital Global Center （DDGC）, グループマネージャー",岩澤 早紀
MarkeZine,https://markezine.jp/article/detail/52629,2025-11-18,株式会社LegalOn,Technologies インサイドセールス セクション Head of Inside Sales,二武拓也
MarkeZine,https://markezine.jp/article/detail/52638,2025-11-18,株式会社インフォボックス,事業責任者・執行役員,内藤 陽太
MarkeZine,https://markezine.jp/article/detail/50084,2025-11-17,株式会社電通,第1CRプランニング局 DentsuLabTokyo１部,三浦 慎也
MarkeZine,https://markezine.jp/article/detail/50084,2025-11-17,サントリー食品インターナショナル株式会社,SBFジャパン ブランドマーケティング本部 コミュニケーションデザイングループ,若杉 はるな
EnterpriseZine,https://enterprisezine.jp/article/detail/22818,2025-11-17,参天製薬株式会社,Digital ＆ IT本部 Global Digital Innovation部 部長,武末有香
MarkeZine,https://markezine.jp/article/detail/52615,2025-11-14,ユーソナー株式会社,営業本部 DXグループ 執行役員,湯浅将史
MarkeZine,https://markezine.jp/article/detail/52626,2025-11-14,パーソルキャリア株式会社,doda事業本部 エージェントサービス事業部 キャリア支援統括部 CAEMC部 ゼネラルマネジャー,住永正
Biz/Zine,https://bizzine.jp/article/detail/12251,2025-11-14,DIGGLE株式会社,CCSO,畠山 遼
Biz/Zine,https://bizzine.jp/article/detail/12251,2025-11-14,千葉商科大学大学院,会計ファイナンス研究科 教授／日本CFO協会 FP&Aプログラム運営委員会 委員長,石橋 善一郎
MarkeZine,https://markezine.jp/article/detail/49857,2025-11-12,株式会社EVERRISE,データ戦略アンバサダー,松本健太郎
MarkeZine,https://markezine.jp/article/detail/49857,2025-11-12,日本ピザハット株式会社,CTO 兼 IT推進グループ グループマネージャー,薮内浩平
MarkeZine,https://markezine.jp/article/detail/49857,2025-11-12,味の素株式会社,マーケティングデザインセンター コミュニケーションデザイン,部 金子拓実
MarkeZine,https://markezine.jp/article/detail/52587,2025-11-12,左：株式会社ナレッジワーク,レベニュー 執行役員VP,田口 槙吾
MarkeZine,https://markezine.jp/article/detail/52587,2025-11-12,右：パーソルキャリア株式会社,doda事業本部 タレントシェアリング事業部 HiProCX統括部 エグゼクティブマネジャー,山田 遼平
MarkeZine,https://markezine.jp/article/detail/49858,2025-11-11,株式会社メルカート,執行役員,座間保
MarkeZine,https://markezine.jp/article/detail/49858,2025-11-11,株式会社メルカート,マーケティンググループ,伏見はるな
MarkeZine,https://markezine.jp/article/detail/52542,2025-11-11,株式会社サイキンソー,BtoBディビジョン ディビジョンリーダー,福島 崇芳
EnterpriseZine,https://enterprisezine.jp/article/detail/22824,2025-11-11,ウイングアーク１ｓｔ株式会社,事業戦略本部・金融DX企画部 部長,加茂正孝
Biz/Zine,https://bizzine.jp/article/detail/12171,2025-11-11,株式会社Mizkan,Holdings 執行役員 日本・アジア事業 コミュニケーション本部長,林太郎
Biz/Zine,https://bizzine.jp/article/detail/12171,2025-11-11,株式会社Asobica,セールス部 エンタープライズ事業責任者,髙木慶太
EnterpriseZine,https://enterprisezine.jp/article/detail/22725,2025-11-10,国土交通省,総合政策局情報政策課 サイバーセキュリティ対策室長,門真和人
Biz/Zine,https://bizzine.jp/article/detail/12172,2025-11-10,株式会社オプト,CX開発領域 上級執行役員：SVP,竹村義輝
Biz/Zine,https://bizzine.jp/article/detail/12172,2025-11-10,LINEヤフー株式会社,コーポレートビジネスドメイン 経営企画・事業開発SBU ミニアプリ事業開発ユニット ユニットリード,谷口友彦
MarkeZine,https://markezine.jp/article/detail/52592,2025-11-06,アマゾン ウェブ サービス ジャパン合同会社,常務執行役員 / サービス＆テクノロジー統括本部 統括本部長,安田俊彦
MarkeZine,https://markezine.jp/article/detail/52592,2025-11-06,株式会社みずほフィナンシャルグループ,リテール・事業法人カンパニー 副カンパニー長兼グループ副CDO,宇井昭如
MarkeZine,https://markezine.jp/article/detail/52592,2025-11-06,国際基督教大学,理事長,竹内弘高
EnterpriseZine,https://enterprisezine.jp/article/detail/22945,2025-11-06,一般財団法人,沖縄美ら島財団 本部 総務課 情報システム,係 神里直
MarkeZine,https://markezine.jp/article/detail/49957,2025-11-05,DAZN Japan Investment合同会社,セールス マネージャー,安宅 洋佑
MarkeZine,https://markezine.jp/article/detail/50055,2025-11-05,株式会社Algoage,執行役員 チャットブーストCV事業部 事業部長,成田 穂高
MarkeZine,https://markezine.jp/article/detail/49943,2025-11-04,株式会社IVRy,インサイドセールスマネージャー,森本 聖士
MarkeZine,https://markezine.jp/article/detail/49943,2025-11-04,株式会社IVRy,プロダクトマネージャー,宮嵜 涼志
MarkeZine,https://markezine.jp/article/detail/52496,2025-11-04,株式会社Xpotential 代表取締役会長,,山下 貴宏
MarkeZine,https://markezine.jp/article/detail/52496,2025-11-04,東京ガスエンジニアリングソリューションズ株式会社 DX推進室 営業革新グループマネージャー,,茅 崇司
MarkeZine,https://markezine.jp/article/detail/52496,2025-11-04,東京ガスエンジニアリングソリューションズ株式会社 都市エネルギー営業本部 ビジネスカスタマー営業部,課長,一色 創紀
HRzine,https://hrzine.jp/article/detail/7223,2025-11-04,ワークデイ株式会社,テクノロジーコンサルティング担当 バイスプレジデント 兼 CTO (最高技術責任者),小今井裕
MarkeZine,https://markezine.jp/article/detail/49915,2025-10-31,一般社団法人日本エビデンスベーストマーケティング研究機構,研究主幹／株式会社コレクシア コンサルティング事業部 執行役員,芹澤連
MarkeZine,https://markezine.jp/article/detail/52601,2025-10-31,株式会社ラクス,上級執行役員 楽楽クラウド事業本部 本部長,吉岡耕児
MarkeZine,https://markezine.jp/article/detail/49910,2025-10-30,ヤマト インターナショナル株式会社,執行役員 マーケティングコミュニケーション部長,長尾 享諭
MarkeZine,https://markezine.jp/article/detail/49986,2025-10-30,株式会社再春館製薬所,,古江 順
MarkeZine,https://markezine.jp/article/detail/49986,2025-10-30,株式会社GROWTH,VERSE,葉山 裕基
MarkeZine,https://markezine.jp/article/detail/76436,2025-10-30,Firework Japan株式会社,Director of Creative Strategist,石島 慎也
EnterpriseZine,https://enterprisezine.jp/article/detail/22427,2025-10-30,"HashiCorp Japan株式会社 Director,",Solutions Engineering,小原光弥
EnterpriseZine,https://enterprisezine.jp/article/detail/22427,2025-10-30,HashiCorp Japan株式会社,"Director, Sales",伊藤健志
Biz/Zine,https://bizzine.jp/article/detail/12110,2025-10-30,ヤマハ株式会社,執行役員 新規事業開発部長,北瀬聖光
Biz/Zine,https://bizzine.jp/article/detail/12110,2025-10-30,株式会社みずほフィナンシャルグループ,執行役員 CBDO,中馬和彦
MarkeZine,https://markezine.jp/article/detail/49818,2025-10-29,三井ダイレクト損害保険株式会社,マーケティング部 デジタルマーケティンググループ マネージャー,横田祐樹
MarkeZine,https://markezine.jp/article/detail/49818,2025-10-29,三井ダイレクト損害保険株式会社,マーケティング部 デジタルマーケティンググループ チーフスタッフ 池﨑,拓海
MarkeZine,https://markezine.jp/article/detail/49818,2025-10-29,Septeni Japan株式会社,第2営業領域第7営業部 ビジネスプロデューサー,高橋喜八郎
MarkeZine,https://markezine.jp/article/detail/49920,2025-10-29,株式会社Hakuhodo,DY ONE チーフAIストラテジスト,中原 柊
MarkeZine,https://markezine.jp/article/detail/76174,2025-10-29,BEENOS Entertainment株式会社,Groobee事業部 マネージャー,梶田智也
Biz/Zine,https://bizzine.jp/article/detail/12167,2025-10-29,左：国立大学法人東京科学大学,副学長（産学官連携担当）／産学共創機構 機構長・教授 大嶋洋一氏 右：一般社団法人 Japan Innovation Network Chairperson 理事,紺野登
AIdiver,https://aidiver.jp/article/detail/30,2025-10-29,楽天グループ株式会社,常務執行役員 コマース＆マーケティングカンパニー CIO＆CAIDO コマース＆マーケティングテクノロジー統括部 ヴァイスディレクター,小林悠輔
MarkeZine,https://markezine.jp/article/detail/49794,2025-10-28,NRIネットコム株式会社,Webプロデューサー／UXデザイナー,時津祐己
MarkeZine,https://markezine.jp/article/detail/49922,2025-10-28,株式会社クラシコム,事業開発部 執行役員,高山 達哉
MarkeZine,https://markezine.jp/article/detail/52500,2025-10-28,アマノ株式会社,営業企画部 営業戦略企画課 部長,小俣 智夫
MarkeZine,https://markezine.jp/article/detail/76454,2025-10-28,eBay Japan合同会社,営業本部 本部長,川鍋優子
EnterpriseZine,https://enterprisezine.jp/article/detail/22596,2025-10-28,株式会社クボタ,水環境カンパニー 水環境海外推進本部 ASEAN統括部,成家将吾
MarkeZine,https://markezine.jp/article/detail/76175,2025-10-27,タビオ奈良株式会社,マネージャー,畑岡華世
MarkeZine,https://markezine.jp/article/detail/49911,2025-10-24,サントリー株式会社,コミュニケーション本部 戦略推進・CRM部,竹内菜緒美
MarkeZine,https://markezine.jp/article/detail/49911,2025-10-24,株式会社NAVICUS,コンサルティングDivision ゼネラルマネージャー,佐久間亜希子
MarkeZine,https://markezine.jp/article/detail/49691,2025-10-23,【写真右】株式会社FLUX,全社戦略本部,八木冴香
MarkeZine,https://markezine.jp/article/detail/49884,2025-10-23,株式会社ZEALS,執行役員,渡邊大介
MarkeZine,https://markezine.jp/article/detail/49797,2025-10-22,東芝データ株式会社,データ・ビジネス推進部 部長,宮崎知弘
MarkeZine,https://markezine.jp/article/detail/76236,2025-10-22,株式会社ビックカメラ,執行役員 EC事業部長,畑中英治
MarkeZine,https://markezine.jp/article/detail/49539,2025-10-21,株式会社中川政七商店,経営企画室,中田勇樹
MarkeZine,https://markezine.jp/article/detail/49791,2025-10-21,株式会社インターファクトリー,データ利活用プラットフォーム部,窪田 陽平
MarkeZine,https://markezine.jp/article/detail/49883,2025-10-21,株式会社ぐるなび,飲食店メディア化事業推進部 飲食店メディア化商品企画G G長,西本愛咲子
MarkeZine,https://markezine.jp/article/detail/49801,2025-10-20,楽天インサイト株式会社,AIソリューションズ部 部長,伊藤暖
MarkeZine,https://markezine.jp/article/detail/49835,2025-10-20,ディップ株式会社,マーケティング本部 ブランド統括部 ブランド企画部,播田 真也
MarkeZine,https://markezine.jp/article/detail/49835,2025-10-20,REVISIO株式会社,データサクセスチーム マネージャー,本川 哲哉
MarkeZine,https://markezine.jp/article/detail/76158,2025-10-20,株式会社ロッテ,マーケティング本部 クリエイティブデザイン部 EC企画課 課長,鬼頭
MarkeZine,https://markezine.jp/article/detail/76158,2025-10-20,株式会社ロッテ,マーケティング本部 クリエイティブデザイン部 EC企画課,立花
AIdiver,https://aidiver.jp/article/detail/112,2025-10-20,株式会社IVRy（アイブリー）代表取締役,,奥西 亮賀
MarkeZine,https://markezine.jp/article/detail/49902,2025-10-16,サッポロビール株式会社,マーケティング本部 ビール＆RTD事業部 サッポロブランドグループ,黒柳真莉子
Biz/Zine,https://bizzine.jp/article/detail/12178,2025-10-16,株式会社アーバンリサーチ,デジタル事業部 EC課 SSチーフ,小野田 和晃
MarkeZine,https://markezine.jp/article/detail/49902,2025-10-16,DAZN Japan Investment合同会社,エージェンシーリード,酒井琢磨
MarkeZine,https://markezine.jp/article/detail/49902,2025-10-16,サッポロビール株式会社,マーケティング本部 ビール＆RTD事業部 メディア統括グループ リーダー,堀内也実
MarkeZine,https://markezine.jp/article/detail/52499,2025-10-16,富士通株式会社,エンタープライズ事業 エンタープライズ戦略推進本部 セールスイノベーション推進統括部,中山 拓己
MarkeZine,https://markezine.jp/article/detail/52499,2025-10-16,リコージャパン株式会社,デジタルサービス企画本部 AIサービス事業センター センター長,児玉 哲
EnterpriseZine,https://enterprisezine.jp/article/detail/22820,2025-10-16,PwCコンサルティング合同会社,執行役員パートナー,村上純一
Biz/Zine,https://bizzine.jp/article/detail/12077,2025-10-16,Cowellnex株式会社,premedi事業責任者,田中吉隆
AIdiver,https://aidiver.jp/article/detail/56,2025-10-16,一般社団法人AIガバナンス協会,理事 佐久間弘明氏／チームみらい 党首 安野たかひろ氏／The HEADLINE 編集長 石田健氏／大阪大学 特任准教授,工藤郁子
MarkeZine,https://markezine.jp/article/detail/52501,2025-10-15,富士通株式会社,カスタマーグロース戦略室 Digital Sales Division Executive Director,南 陽子
MarkeZine,https://markezine.jp/article/detail/49681,2025-10-14,アビームコンサルティング株式会社,顧客価値戦略ユニット シニアマネージャー,齋藤 直毅
MarkeZine,https://markezine.jp/article/detail/52498,2025-10-14,株式会社三菱UFJ銀行,法人・ウェルスマネジメント企画部 システム企画グループ 次長,武井 優
MarkeZine,https://markezine.jp/article/detail/52498,2025-10-14,株式会社三菱UFJ銀行,法人・ウェルスマネジメント企画部 システム企画グループ 調査役,金井 大悟
EnterpriseZine,https://enterprisezine.jp/article/detail/22595,2025-10-14,エイチ・ツー・オー リテイリング株式会社,執行役員 IT・デジタル推進グループ,長 小山徹
MarkeZine,https://markezine.jp/article/detail/49682,2025-10-10,株式会社川崎フロンターレ,営業統括部 カスタマーリレーション部 マネージャー（チケット・ファンクラブ）兼 マーケティング戦略室 マネージャー,加藤 悠也
MarkeZine,https://markezine.jp/article/detail/49682,2025-10-10,株式会社,GiftX Co-founder,飯髙悠太
MarkeZine,https://markezine.jp/article/detail/49682,2025-10-10,株式会社川崎フロンターレ,フットボール事業統括部 プロモーション部 広報グループ,森澤 諒大
MarkeZine,https://markezine.jp/article/detail/49882,2025-10-10,Meltwater Japan株式会社,シニア エンタープライズ アカウント マネージャー,田中怜緒直
Biz/Zine,https://bizzine.jp/article/detail/12047,2025-10-10,九州旅客鉄道株式会社,総合企画本部 経営企画部 経営計画,主査 小田基貴
EnterpriseZine,https://enterprisezine.jp/article/detail/22800,2025-10-09,NIPPON EXPRESSホールディングス株式会社,経営戦略本部 経営プラットフォーム構築推進室室長,日下昌彦
Biz/Zine,https://bizzine.jp/article/detail/12046,2025-10-09,一橋大学大学院,経営管理研究科 教授,青木康晴
Biz/Zine,https://bizzine.jp/article/detail/12046,2025-10-09,日清食品ホールディングス株式会社,経営管理部 部長,香川良太
EnterpriseZine,https://enterprisezine.jp/article/detail/22811,2025-10-08,アドビ株式会社,テクニカル・バリデーション部 シニア・マネージャー,平嶋英治
MarkeZine,https://markezine.jp/article/detail/49167,2025-10-03,株式会社NTTドコモ,コンシューマサービスカンパニー マーケティングメディア部 メディア推進室 dポイントクラブ担当,早津 翔太
MarkeZine,https://markezine.jp/article/detail/49864,2025-10-02,株式会社Helpfeel,広報 マネージャー,河端歩未
MarkeZine,https://markezine.jp/article/detail/49864,2025-10-02,株式会社Helpfeel,採用グループ,採用広報 宮原直孝
MarkeZine,https://markezine.jp/article/detail/76135,2025-10-02,ネスレ日本株式会社,デジタル＆Eコマース本部 Web＆Experience＆Search部,陣内洋人
MarkeZine,https://markezine.jp/article/detail/76135,2025-10-02,ネスレ日本株式会社,デジタル＆Eコマース本部 CRM＆Digital Analytics部,守安梨紗
EnterpriseZine,https://enterprisezine.jp/article/detail/22688,2025-10-01,武田薬品工業株式会社,ジャパンファーマビジネスユニット データ・デジタル＆テクノロジー部 デジタルアクセラレーション ヘッド,打川智子
MarkeZine,https://markezine.jp/article/detail/49457,2025-09-30,株式会社ビービット,執行役員 日本リージョン 代表,藤井保文
MarkeZine,https://markezine.jp/article/detail/49599,2025-09-30,株式会社プレイド,執行役員 CGO,桑野祐一郎
MarkeZine,https://markezine.jp/article/detail/49757,2025-09-30,株式会社マイナビ,デジタルテクノロジー戦略本部 CXマーケティング統括本部 グロースマーケティング統括部 グロースマーケティング部 部長,上垣外充俊
MarkeZine,https://markezine.jp/article/detail/49757,2025-09-30,株式会社マイナビ,デジタルテクノロジー戦略本部  進学メディアプロモーション,課 松野栞
MarkeZine,https://markezine.jp/article/detail/49833,2025-09-30,Facebook Japan合同会社,ソリューションアーキテクト ビジネスエンジニア,桑原 克也
MarkeZine,https://markezine.jp/article/detail/49859,2025-09-30,Ubie株式会社,広告事業本部,営業統括 近藤克尚
EnterpriseZine,https://enterprisezine.jp/article/detail/22794,2025-09-30,株式会社NTTドコモ,R&Dイノベーション本部 サービスイノベーション部 ビッグデータ基盤担当 兼 ネットワーク本部 ネットワーク部 技術企画部門 Principal Data Engineer,松原侑哉
MarkeZine,https://markezine.jp/article/detail/47716,2025-09-29,株式会社ファミリーマート,デジタル事業本部 デジタル事業部長,国立 冬樹
MarkeZine,https://markezine.jp/article/detail/47716,2025-09-29,株式会社ツルハホールディングス,執行役員 経営戦略本部長 兼 情報システム本部長,小橋 義浩
MarkeZine,https://markezine.jp/article/detail/49805,2025-09-29,株式会社ビデオリサーチ,ソリューションユニット エグゼクティブプロデューサー 兼 ビジネス,戦略室 鈴木康啓
MarkeZine,https://markezine.jp/article/detail/49812,2025-09-29,森永乳業株式会社,国内営業本部 営業企画部 戦略推進グループ マネージャー,長谷川亮輔
MarkeZine,https://markezine.jp/article/detail/49812,2025-09-29,森永乳業株式会社,国内営業本部 営業企画部 戦略推進グループ アシスタントマネージャー,白坂 亜希子
MarkeZine,https://markezine.jp/article/detail/49812,2025-09-29,株式会社東急ストア,MD企画部 マーケティング課長,山口 修平
EnterpriseZine,https://enterprisezine.jp/article/detail/22714,2025-09-29,株式会社ニコン,先進技術開発本部 数理技術研究所 第三研究課長,西野峰之
EnterpriseZine,https://enterprisezine.jp/article/detail/22766,2025-09-29,SentinelOne Japan株式会社,シニアソリューションエンジニア,世羅英彦
Biz/Zine,https://bizzine.jp/article/detail/12040,2025-09-29,株式会社シグマクシス,常務執行役員,溝畑彰洋
MarkeZine,https://markezine.jp/article/detail/49689,2025-09-26,コーセープロビジョン株式会社,ダイレクトビジネス室 課長 EC統括,塩谷 悠
MarkeZine,https://markezine.jp/article/detail/49756,2025-09-26,株式会社CyberZ,広告代理事業部 パフォーマンス本部マネージャー,藪下 拓也
MarkeZine,https://markezine.jp/article/detail/52490,2025-09-25,株式会社RevComm,Inside Sales Group Manager,疋田 和可奈
MarkeZine,https://markezine.jp/article/detail/52497,2025-09-25,株式会社セールスフォース・ジャパン,専務執行役員 コマーシャル営業統括,安田 大佑
MarkeZine,https://markezine.jp/article/detail/49643,2025-09-24,中央大学,名誉教授,田中洋
MarkeZine,https://markezine.jp/article/detail/52491,2025-09-24,株式会社インフォボックス,執行役員 事業責任者,内藤陽太
EnterpriseZine,https://enterprisezine.jp/article/detail/22450,2025-09-24,株式会社カプコン,CS制作統括CSシステム,開発部 福井勝貴
EnterpriseZine,https://enterprisezine.jp/article/detail/22450,2025-09-24,PingCAP株式会社,Japan CTO,林正記
MarkeZine,https://markezine.jp/article/detail/52343,2025-09-18,株式会社100 代表取締役,,田村 慶
MarkeZine,https://markezine.jp/article/detail/49781,2025-09-16,花王株式会社,ヘルスビューティーケア事業部門 事業企画部,葉田亜沙美
MarkeZine,https://markezine.jp/article/detail/49862,2025-09-16,株式会社日立ソリューションズ,営業企画本部 営業DX部 部長,石原あゆみ
MarkeZine,https://markezine.jp/article/detail/49099,2025-09-12,MCEI 専務理事兼事務局長・日本マーケティング協会マイスター,,宮地雅典
MarkeZine,https://markezine.jp/article/detail/49099,2025-09-12,ブリッヂ戦略研究所,代表,大橋行彦
MarkeZine,https://markezine.jp/article/detail/49617,2025-09-12,株式会社明治,グローバルニュートリション事業本部 スポーツマーケティング部 スポーツ栄養G,平松貴志
Biz/Zine,https://bizzine.jp/article/detail/11879,2025-09-12,株式会社AVILEN,CEO,松倉怜
Biz/Zine,https://bizzine.jp/article/detail/12064,2025-09-12,アクセンチュア株式会社,執行役員 ビジネス コンサルティング本部 データ＆AIグループ日本統括 AIセンター長／アクセンチュア・イノベーション・ハブ,東京統括 保科学世
MarkeZine,https://markezine.jp/article/detail/49451,2025-09-10,ClipLine株式会社,インサイドセールス部長／アライアンス担当責任者,清水俊亮
MarkeZine,https://markezine.jp/article/detail/49559,2025-09-10,DAZN Japan Investment合同会社,最高経営責任者 兼 アジア事業開発,笹本 裕
MarkeZine,https://markezine.jp/article/detail/49559,2025-09-10,DAZN Japan Investment合同会社,シニアバイスプレジデント メディア アジア,黒川 佳則
